purchase_id,item_id,buyer_id,price,purchase_ts
3658,4233,12714,77.93,2026-01-30 17:35:06.765835
3659,3824,6427,20.31,2026-01-30 17:15:37.086724
3660,6967,10816,13.91,2026-01-30 17:33:39.460734
3661,1113,8755,158.03,2026-01-30 17:18:44.196779
3662,791,17097,26.25,2026-01-30 17:07:04.725254
3663,2152,5656,21.4,2026-01-30 17:42:52.187535
3664,7595,14120,74.56,2026-01-30 16:47:00.948929
3665,1209,6353,26.88,2026-01-30 17:31:31.570011
3666,2999,1131,116.67,2026-01-30 16:53:57.940632
3667,2017,3751,178.19,2026-01-30 16:56:28.263863
3668,5682,5595,72.08,2026-01-30 17:13:20.400283
3669,3028,783,169.0,2026-01-30 17:38:55.429983
3670,4814,10239,40.87,2026-01-30 16:54:01.620002
3671,6314,5775,130.13,2026-01-30 17:25:34.672323
3672,2262,16534,176.01,2026-01-30 17:10:19.991111
3673,4862,11219,101.25,2026-01-30 17:05:44.826806
3674,5068,18787,17.31,2026-01-30 17:13:16.965248
3675,6305,3841,119.72,2026-01-30 17:03:24.450588
3676,5247,10557,18.36,2026-01-30 17:19:02.147375
3677,3549,2855,150.68,2026-01-30 16:50:18.858727
3678,4007,18594,165.57,2026-01-30 16:55:00.149225
3679,6145,16195,171.7,2026-01-30 17:18:31.689772
3680,5756,18148,16.58,2026-01-30 16:59:48.092784
3681,6928,11760,35.97,2026-01-30 16:39:50.296902
3682,1479,6381,194.79,2026-01-30 17:19:58.117839
3683,4389,17088,45.33,2026-01-30 17:03:52.908835
3684,473,844,71.2,2026-01-30 17:05:22.098493
3685,6885,14801,175.75,2026-01-30 17:16:06.121270
3686,181,18746,176.63,2026-01-30 16:49:42.158669
3687,506,4063,104.97,2026-01-30 16:45:10.110791
3688,615,9940,57.08,2026-01-30 17:24:51.110924
3689,6698,8628,157.93,2026-01-30 16:44:20.449868
3690,536,5908,57.2,2026-01-30 16:39:35.564800
3691,3396,4874,118.8,2026-01-30 17:27:57.894510
3692,4247,9335,104.13,2026-01-30 16:47:11.286116
3693,3451,13078,60.68,2026-01-30 17:05:10.566268
3694,3745,11182,170.85,2026-01-30 17:37:07.928544
3695,1423,17227,92.7,2026-01-30 16:51:56.354454
3696,7563,11502,106.87,2026-01-30 17:17:23.120074
3697,3209,3060,193.57,2026-01-30 16:54:15.173219
3698,2917,4842,93.21,2026-01-30 17:05:03.968490
3699,6861,6447,130.67,2026-01-30 16:36:03.562772
3700,6663,17700,30.27,2026-01-30 16:39:30.968620
3701,6390,7648,153.4,2026-01-30 17:29:47.892176
3702,809,14727,67.67,2026-01-30 17:01:10.747307
3703,2500,1569,138.18,2026-01-30 16:44:58.916195
3704,1493,4575,72.07,2026-01-30 17:41:41.469086
3705,3549,10189,150.68,2026-01-30 17:36:25.768382
3706,7481,15457,22.16,2026-01-30 17:24:22.857966
3707,2016,2995,86.7,2026-01-30 16:41:42.200469
3708,6257,15982,196.67,2026-01-30 17:19:20.851458
3709,5175,19408,189.62,2026-01-30 17:18:45.160003
3710,7544,14632,172.66,2026-01-30 17:29:17.828659
3711,3635,8452,67.25,2026-01-30 17:23:05.095650
3712,2799,3745,30.26,2026-01-30 17:34:27.859594
3713,1861,14146,95.59,2026-01-30 17:18:27.475506
3714,482,19090,99.65,2026-01-30 17:12:42.228348
3715,7816,15101,42.81,2026-01-30 17:35:19.393686
3716,7699,3941,132.43,2026-01-30 17:07:17.467913
3717,3153,7232,128.72,2026-01-30 17:04:02.032056
3718,564,6915,167.93,2026-01-30 17:16:44.093399
3719,5712,15000,99.59,2026-01-30 17:36:56.254256
3720,7431,8639,25.22,2026-01-30 17:11:58.133751
3721,6890,17473,93.89,2026-01-30 16:50:10.618962
3722,6248,2128,87.77,2026-01-30 17:33:21.753035
3723,4585,2665,18.41,2026-01-30 17:40:27.794923
3724,982,13986,65.4,2026-01-30 17:15:16.184910
3725,2372,587,162.15,2026-01-30 17:22:19.652421
3726,4142,14928,22.1,2026-01-30 17:29:50.369047
3727,2424,16643,76.08,2026-01-30 16:56:29.496108
3728,6177,3555,179.59,2026-01-30 17:01:55.007432
3729,1642,17683,126.12,2026-01-30 16:50:10.349329
3730,7031,11654,149.08,2026-01-30 17:07:28.156131
3731,7740,7299,65.68,2026-01-30 17:03:21.519068
3732,6719,7553,31.01,2026-01-30 16:55:06.097650
3733,5274,390,158.64,2026-01-30 17:27:42.060673
3734,385,631,99.08,2026-01-30 17:08:37.348474
3735,1681,18605,55.2,2026-01-30 17:21:43.453735
3736,6729,9206,141.07,2026-01-30 16:53:58.723313
3737,2387,3922,97.06,2026-01-30 17:32:38.072930
3738,2228,6550,77.61,2026-01-30 17:41:24.629960
3739,3514,10056,171.48,2026-01-30 17:03:31.521719
3740,1278,19010,124.56,2026-01-30 17:00:29.465967
3741,3263,13871,113.12,2026-01-30 17:28:09.165029
3742,5385,5354,129.46,2026-01-30 17:17:34.558872
3743,3073,6099,98.35,2026-01-30 16:53:48.595397
3744,284,9709,170.81,2026-01-30 17:30:01.133544
3745,2493,15669,153.36,2026-01-30 17:16:37.497015
3746,672,8762,79.7,2026-01-30 17:11:58.468765
3747,5350,17415,196.26,2026-01-30 17:38:02.399486
3748,6686,3465,9.26,2026-01-30 16:50:46.113194
3749,4438,13527,178.23,2026-01-30 17:15:09.352667
3750,2772,1926,14.46,2026-01-30 17:28:54.415898
3751,609,14698,89.28,2026-01-30 16:41:42.477410
3752,3566,13690,155.18,2026-01-30 17:08:45.913625
3753,698,7519,158.63,2026-01-30 17:00:24.588001
3754,3879,15870,146.35,2026-01-30 17:19:24.898997
3755,536,13444,57.2,2026-01-30 16:53:42.567177
3756,2128,18935,164.34,2026-01-30 17:30:54.753207
3757,5937,9390,96.34,2026-01-30 16:45:38.204783
3758,6461,15498,166.74,2026-01-30 16:38:37.524934
3759,3013,1384,162.76,2026-01-30 17:27:37.847976
3760,4888,3284,143.45,2026-01-30 17:01:10.520601
3761,4715,9686,76.96,2026-01-30 16:47:55.776861
3762,6717,16879,152.92,2026-01-30 17:21:30.520583
3763,6125,1859,173.01,2026-01-30 16:50:54.301129
3764,6446,18156,156.24,2026-01-30 17:32:25.172566
3765,7983,14525,16.24,2026-01-30 16:45:50.356293
3766,5710,4592,28.83,2026-01-30 17:38:08.194628
3767,6609,6231,129.91,2026-01-30 17:18:05.535512
3768,445,16830,164.75,2026-01-30 16:59:23.444279
3769,88,17279,40.94,2026-01-30 17:27:12.139708
3770,3296,18904,79.08,2026-01-30 16:47:03.863740
3771,2317,3874,42.2,2026-01-30 16:57:30.725880
3772,3875,12264,29.69,2026-01-30 16:39:57.820661
3773,1443,10201,27.22,2026-01-30 17:05:40.437769
3774,2253,16952,11.4,2026-01-30 17:11:27.784654
3775,2395,958,22.03,2026-01-30 17:02:59.472403
3776,2234,1356,65.83,2026-01-30 17:09:06.114698
3777,3367,5395,54.79,2026-01-30 17:01:03.069193
3778,162,195,191.35,2026-01-30 17:37:20.284847
3779,3819,15929,8.18,2026-01-30 17:09:58.197927
3780,1080,16171,81.38,2026-01-30 17:00:40.197645
3781,3078,5288,118.98,2026-01-30 16:56:13.434651
3782,1410,18693,88.26,2026-01-30 17:30:06.515054
3783,440,8412,24.55,2026-01-30 17:21:22.867547
3784,2681,3380,177.99,2026-01-30 16:39:06.376257
3785,5359,6655,26.32,2026-01-30 17:21:48.953532
3786,7040,2217,151.01,2026-01-30 16:57:37.664230
3787,5977,18070,123.89,2026-01-30 16:52:14.710609
3788,2498,13945,152.87,2026-01-30 17:41:48.935252
3789,3527,18267,44.74,2026-01-30 17:13:29.045596
3790,1868,17533,146.18,2026-01-30 16:42:30.740588
3791,5990,5788,190.81,2026-01-30 16:48:04.355558
3792,5310,12342,90.29,2026-01-30 17:18:46.861769
3793,7724,11606,164.52,2026-01-30 16:49:21.072574
3794,3477,8428,130.51,2026-01-30 17:45:39.546070
3795,187,16110,103.13,2026-01-30 17:24:33.619501
3796,2255,12773,186.83,2026-01-30 17:27:46.517811
3797,1239,13631,46.46,2026-01-30 16:36:31.834128
3798,4699,7971,158.24,2026-01-30 17:04:38.157112
3799,7367,1346,102.34,2026-01-30 16:47:17.928101
3800,6959,17029,111.22,2026-01-30 17:14:01.028801
3801,4908,11911,110.51,2026-01-30 17:27:08.867638
3802,3623,7683,103.63,2026-01-30 17:25:39.017763
3803,5135,8722,95.52,2026-01-30 16:58:33.097162
3804,2117,3094,44.96,2026-01-30 16:51:40.142769
3805,5342,11787,98.24,2026-01-30 16:53:13.149990
3806,4831,9749,194.72,2026-01-30 17:34:27.635985
3807,4807,7259,9.05,2026-01-30 17:03:03.050712
3808,2229,3675,43.03,2026-01-30 16:54:37.816909
3809,3297,2485,132.36,2026-01-30 17:03:48.562575
3810,3618,7823,155.3,2026-01-30 16:36:48.868117
3811,2125,15578,87.94,2026-01-30 17:10:54.524082
3812,980,7003,104.65,2026-01-30 17:31:33.743946
3813,6165,11311,8.3,2026-01-30 16:44:05.747451
3814,2504,2051,55.28,2026-01-30 17:33:44.933036
3815,2559,16128,135.76,2026-01-30 17:20:09.632843
3816,4609,16133,174.96,2026-01-30 16:43:29.520343
3817,1807,17128,68.58,2026-01-30 16:50:40.768381
3818,2413,19177,81.72,2026-01-30 16:57:24.942466
3819,7392,12318,134.84,2026-01-30 17:12:58.241995
3820,4344,11235,146.25,2026-01-30 17:20:22.438066
3821,4259,14838,144.87,2026-01-30 17:07:28.410400
3822,6777,8037,77.5,2026-01-30 16:49:15.586119
3823,509,14144,135.73,2026-01-30 17:22:14.837669
3824,435,4910,107.39,2026-01-30 17:12:46.850525
3825,806,17049,181.19,2026-01-30 16:39:53.238546
3826,4907,13302,179.95,2026-01-30 17:18:06.126561
3827,4479,3928,88.71,2026-01-30 17:06:10.281900
3828,2471,17315,99.65,2026-01-30 17:00:52.495004
3829,646,15660,119.6,2026-01-30 17:13:06.406196
3830,5372,15738,153.92,2026-01-30 17:34:22.215077
3831,1937,18152,130.42,2026-01-30 17:11:49.446555
3832,112,9731,193.18,2026-01-30 17:15:43.145382
3833,4196,13014,37.2,2026-01-30 17:41:10.757428
3834,7716,3989,83.45,2026-01-30 17:20:49.987859
3835,4075,18509,127.76,2026-01-30 17:06:33.729956
3836,519,9432,123.66,2026-01-30 17:03:22.006805
3837,6483,1653,13.85,2026-01-30 17:10:44.930033
3838,2385,11510,43.87,2026-01-30 17:43:05.583803
3839,4268,2591,143.96,2026-01-30 17:23:36.672958
3840,4830,2607,174.54,2026-01-30 17:38:50.223312
3841,2104,9805,94.31,2026-01-30 16:52:13.850452
3842,4405,6737,15.95,2026-01-30 16:44:45.479998
3843,1324,7362,37.3,2026-01-30 16:50:00.953117
3844,3372,17253,159.04,2026-01-30 17:02:05.168413
3845,7065,9186,110.25,2026-01-30 17:14:34.873921
3846,2592,11977,156.07,2026-01-30 17:36:08.732873
3847,4464,2650,149.2,2026-01-30 17:08:43.749857
3848,3534,13199,111.49,2026-01-30 16:41:54.117403
3849,7140,13029,54.13,2026-01-30 16:55:19.541712
3850,2166,6317,31.93,2026-01-30 17:21:01.933611
3851,1498,19587,79.78,2026-01-30 17:09:21.844388
3852,4145,6781,166.59,2026-01-30 16:53:26.757609
3853,3837,5789,143.92,2026-01-30 17:33:40.590539
3854,2007,6950,54.6,2026-01-30 16:47:53.195231
3855,2552,1978,41.35,2026-01-30 17:35:50.721395
3856,5390,17034,143.78,2026-01-30 17:32:49.994201
3857,5722,4787,141.75,2026-01-30 17:06:16.465602
3858,5480,1376,66.73,2026-01-30 17:28:01.550094
3859,3757,446,19.68,2026-01-30 17:24:36.841723
3860,7324,1000,144.75,2026-01-30 17:41:28.498589
3861,3153,3659,128.72,2026-01-30 17:03:33.591270
3862,7187,14920,13.74,2026-01-30 17:25:26.424492
3863,565,10837,92.35,2026-01-30 16:59:00.779953
3864,648,1719,13.26,2026-01-30 17:36:05.661647
3865,5819,6494,6.69,2026-01-30 17:09:02.637609
3866,1396,12399,62.08,2026-01-30 17:42:14.357496
3867,4572,4310,138.13,2026-01-30 16:50:21.113132
3868,1464,4200,90.9,2026-01-30 17:03:31.308315
3869,926,17095,61.15,2026-01-30 17:16:43.041507
3870,7838,2848,159.24,2026-01-30 17:06:25.121165
3871,3440,7456,49.32,2026-01-30 16:46:51.424402
3872,145,76,125.72,2026-01-30 17:26:10.989583
3873,6653,19743,135.38,2026-01-30 17:16:39.262744
3874,2893,1664,130.96,2026-01-30 16:56:12.432936
3875,6186,11118,12.83,2026-01-30 17:07:05.469137
3876,1471,16003,60.11,2026-01-30 17:06:36.971643
3877,4673,17226,42.25,2026-01-30 17:10:45.195777
3878,1374,10892,22.81,2026-01-30 17:37:06.338007
3879,1634,6291,9.18,2026-01-30 17:13:25.542371
3880,2504,12257,55.28,2026-01-30 17:38:47.124813
3881,4097,3804,48.95,2026-01-30 17:18:50.045986
3882,6350,4464,82.3,2026-01-30 16:48:58.200717
3883,4649,2129,102.06,2026-01-30 17:05:39.509120
3884,6386,19145,92.99,2026-01-30 16:41:33.552111
3885,4815,16435,138.82,2026-01-30 17:28:32.125825
3886,216,8170,34.79,2026-01-30 17:16:43.681316
3887,1854,1899,114.17,2026-01-30 16:51:41.046120
3888,7219,14288,96.06,2026-01-30 17:30:30.055465
3889,5777,6686,115.93,2026-01-30 17:12:35.356737
3890,7262,15548,163.35,2026-01-30 17:24:15.425124
3891,1210,6665,157.29,2026-01-30 17:07:08.592499
3892,4050,8506,58.7,2026-01-30 16:53:38.531959
3893,7576,15519,109.22,2026-01-30 17:13:59.525947
3894,4870,7945,143.69,2026-01-30 17:27:27.113673
3895,5421,12422,12.43,2026-01-30 17:25:40.137540
3896,5569,16545,194.58,2026-01-30 17:13:54.340967
3897,2460,1294,148.53,2026-01-30 16:41:23.215009
3898,777,801,163.39,2026-01-30 17:04:27.065438
3899,3186,4572,119.68,2026-01-30 17:23:13.511652
3900,3193,11822,175.27,2026-01-30 17:23:57.183851
3901,4702,12701,116.26,2026-01-30 17:13:30.554542
3902,4596,3551,143.99,2026-01-30 16:38:51.734962
3903,7734,15640,23.48,2026-01-30 17:34:47.323507
3904,7272,10134,24.1,2026-01-30 16:56:05.351591
3905,6984,3715,48.87,2026-01-30 17:10:28.974397
3906,5626,6221,158.84,2026-01-30 17:23:37.423889
3907,842,199,102.99,2026-01-30 16:57:41.437551
3908,3971,15659,130.66,2026-01-30 16:36:59.239559
3909,4299,9643,16.43,2026-01-30 16:52:46.547645
3910,7773,3565,35.39,2026-01-30 17:21:39.024098
3911,557,6175,10.93,2026-01-30 17:16:15.253489
3912,2900,1694,30.7,2026-01-30 17:01:01.904624
3913,6309,18575,175.61,2026-01-30 16:49:59.416693
3914,736,1110,16.43,2026-01-30 17:05:06.211005
3915,2099,4085,34.96,2026-01-30 17:10:14.135546
3916,6907,11346,103.82,2026-01-30 17:00:24.770009
3917,848,19521,55.92,2026-01-30 17:12:02.922164
3918,6201,11779,34.61,2026-01-30 16:52:34.304364
3919,4458,17532,140.38,2026-01-30 17:21:21.096472
3920,6837,15680,140.46,2026-01-30 17:37:13.036329
3921,2765,11697,107.85,2026-01-30 16:56:29.218302
3922,832,13499,127.78,2026-01-30 17:22:32.161754
3923,4877,19256,15.23,2026-01-30 17:17:26.260037
3924,4,7489,11.26,2026-01-30 17:17:50.126281
3925,5695,14215,106.43,2026-01-30 16:52:09.836651
3926,5775,2976,111.04,2026-01-30 17:25:34.716525
3927,5089,17762,174.78,2026-01-30 17:27:11.281291
3928,1771,10535,96.46,2026-01-30 16:50:00.492353
3929,4765,14964,185.41,2026-01-30 17:34:13.597249
3930,2845,18225,50.24,2026-01-30 17:19:17.296072
3931,3609,18683,30.84,2026-01-30 16:59:27.718781
3932,5531,13770,90.43,2026-01-30 17:31:07.913849
3933,1580,6420,183.4,2026-01-30 16:57:10.360726
3934,2534,15630,10.66,2026-01-30 16:44:28.186996
3935,1570,1407,177.66,2026-01-30 17:26:49.323388
3936,7219,15985,96.06,2026-01-30 16:52:15.942003
3937,3654,18838,38.03,2026-01-30 17:09:24.968430
3938,4048,13226,111.67,2026-01-30 17:27:33.972862
3939,4536,9075,37.51,2026-01-30 17:42:59.554872
3940,6274,15269,188.38,2026-01-30 17:08:27.437920
3941,5989,13842,44.07,2026-01-30 17:36:44.407837
3942,3170,749,110.89,2026-01-30 17:11:11.084671
3943,6916,97,89.07,2026-01-30 16:42:38.636200
3944,4224,10048,69.16,2026-01-30 17:11:14.804601
3945,7516,4671,109.83,2026-01-30 17:04:57.146128
3946,5388,12466,169.31,2026-01-30 16:46:31.864367
3947,4095,5813,37.03,2026-01-30 17:00:42.979465
3948,6787,17642,195.96,2026-01-30 17:20:05.918695
3949,4531,17410,127.86,2026-01-30 17:35:43.784374
3950,129,15632,119.64,2026-01-30 16:54:29.854348
3951,2215,3901,111.59,2026-01-30 16:50:25.707376
3952,7782,19936,67.12,2026-01-30 16:41:55.734010
3953,6158,462,197.09,2026-01-30 17:24:22.130285
3954,3753,1945,123.86,2026-01-30 16:48:33.496292
3955,7123,18791,80.39,2026-01-30 16:54:12.046153
3956,6479,17529,46.9,2026-01-30 17:16:09.232613
3957,3743,302,174.23,2026-01-30 17:23:41.868208
3958,3678,4359,57.26,2026-01-30 16:44:08.389823
3959,7971,14442,84.11,2026-01-30 17:23:41.627418
3960,3658,8258,104.33,2026-01-30 17:14:07.589045
3961,140,7289,75.29,2026-01-30 17:25:34.891858
3962,1737,14870,53.86,2026-01-30 17:02:30.574512
3963,338,1292,7.73,2026-01-30 17:29:02.966215
3964,4542,2268,47.01,2026-01-30 17:06:09.601593
3965,7440,17998,114.66,2026-01-30 16:57:10.619131
3966,5291,12341,165.7,2026-01-30 17:31:44.104542
3967,5755,8271,134.91,2026-01-30 16:51:47.146993
3968,4341,9699,39.4,2026-01-30 17:31:36.484500
3969,554,19056,158.92,2026-01-30 17:00:57.712909
3970,5568,19523,141.85,2026-01-30 17:23:58.790156
3971,5560,11616,59.95,2026-01-30 16:56:00.508790
3972,4772,19270,25.41,2026-01-30 17:02:08.369200
3973,1408,7536,5.49,2026-01-30 16:52:18.589712
3974,2704,19072,148.11,2026-01-30 17:28:58.427487
3975,6878,3792,18.1,2026-01-30 17:04:38.331953
3976,7656,12665,164.98,2026-01-30 17:25:24.446937
3977,811,13756,112.6,2026-01-30 17:27:49.384558
3978,4730,4309,54.0,2026-01-30 17:28:03.401551
3979,545,9336,92.83,2026-01-30 16:50:49.645990
3980,5259,8104,65.95,2026-01-30 17:26:23.095392
3981,5044,5020,45.73,2026-01-30 17:26:22.259556
3982,936,16379,197.45,2026-01-30 17:02:02.707654
3983,4664,7826,7.68,2026-01-30 17:17:29.253532
3984,5606,1097,84.62,2026-01-30 17:15:42.200421
3985,4257,6469,180.65,2026-01-30 17:31:04.508904
3986,6575,24,195.25,2026-01-30 16:54:59.951242
3987,1203,7375,199.75,2026-01-30 17:10:15.513534
3988,1480,18109,71.77,2026-01-30 17:01:10.541210
3989,4380,16895,119.42,2026-01-30 17:00:49.437457
3990,1511,8810,118.51,2026-01-30 17:00:42.080516
3991,1379,2764,77.8,2026-01-30 16:44:14.054147
3992,5158,16928,75.06,2026-01-30 17:01:37.771678
3993,1453,1161,173.45,2026-01-30 17:26:27.337746
3994,4873,10224,178.47,2026-01-30 17:03:37.650021
3995,4450,8438,27.18,2026-01-30 17:19:13.086894
3996,6428,13702,74.69,2026-01-30 17:40:55.110271
3997,183,3326,5.42,2026-01-30 17:35:53.389939
3998,5116,2446,148.92,2026-01-30 16:53:48.260778
3999,5141,19730,49.89,2026-01-30 17:28:06.262246
4000,6198,13852,101.43,2026-01-30 17:36:46.352109
4001,6840,11035,175.21,2026-01-30 17:30:00.938091
4002,919,8897,119.79,2026-01-30 17:36:48.836492
4003,3201,9308,118.48,2026-01-30 17:24:56.150099
4004,5519,1042,104.12,2026-01-30 17:09:33.106108
4005,5789,10095,96.73,2026-01-30 17:16:03.369344
4006,7865,15553,29.3,2026-01-30 17:08:10.425188
4007,7923,12095,105.28,2026-01-30 17:31:26.372486
4008,3599,16644,25.12,2026-01-30 16:55:51.071053
4009,4273,8252,70.3,2026-01-30 16:59:19.365858
4010,4674,11935,43.93,2026-01-30 17:27:31.196036
4011,6394,1859,129.35,2026-01-30 17:04:19.301129
4012,3890,13883,74.12,2026-01-30 17:24:34.568827
4013,1409,18047,159.49,2026-01-30 17:19:48.270379
4014,3220,10672,138.13,2026-01-30 17:15:48.808649
4015,7659,2559,29.75,2026-01-30 17:34:20.662030
4016,5621,2708,167.87,2026-01-30 16:42:40.640986
4017,4677,4261,20.02,2026-01-30 16:53:43.928068
4018,7981,7488,167.87,2026-01-30 16:48:20.090018
4019,1986,14011,44.83,2026-01-30 16:52:08.718980
4020,7301,4765,116.13,2026-01-30 17:15:53.867424
4021,1001,11194,132.59,2026-01-30 17:31:55.995205
4022,4419,11559,12.83,2026-01-30 17:13:52.847076
4023,5314,5743,186.54,2026-01-30 17:17:44.307882
4024,6941,9002,125.5,2026-01-30 17:11:26.837084
4025,4687,7000,69.53,2026-01-30 17:27:03.884494
4026,7333,7711,91.61,2026-01-30 17:15:18.689832
4027,3841,2083,103.87,2026-01-30 16:43:57.825155
4028,7473,9000,74.66,2026-01-30 17:33:13.116117
4029,6652,19963,67.62,2026-01-30 17:06:26.762054
4030,1265,4573,125.14,2026-01-30 17:31:26.051385
4031,3764,9485,145.84,2026-01-30 16:47:41.652289
4032,310,5525,31.23,2026-01-30 17:35:49.291837
4033,1830,18772,44.35,2026-01-30 17:01:14.905582
4034,3837,7623,143.92,2026-01-30 17:00:35.393442
4035,7861,19766,14.77,2026-01-30 17:13:59.875341
4036,4632,7887,38.8,2026-01-30 17:27:04.510455
4037,3074,5881,158.13,2026-01-30 17:13:45.457233
4038,486,6161,81.19,2026-01-30 16:42:50.113495
4039,3295,12200,13.45,2026-01-30 17:30:21.890025
4040,4982,12829,139.45,2026-01-30 17:25:57.478203
4041,5832,15119,36.31,2026-01-30 17:01:37.499492
4042,6909,18434,71.85,2026-01-30 17:24:23.970334
4043,7629,19927,136.22,2026-01-30 17:13:41.019260
4044,6117,16503,40.71,2026-01-30 17:02:19.793561
4045,6568,19834,194.34,2026-01-30 17:35:32.255978
4046,754,6401,177.26,2026-01-30 17:21:40.008100
4047,4080,11886,66.58,2026-01-30 17:22:24.527348
4048,2961,2068,178.55,2026-01-30 16:39:48.786592
4049,646,5976,119.6,2026-01-30 17:43:34.744862
4050,2667,5781,119.32,2026-01-30 16:45:04.529825
4051,3084,6186,97.87,2026-01-30 16:48:52.076558
4052,797,7590,70.55,2026-01-30 17:31:06.586866
4053,5114,10851,49.47,2026-01-30 17:04:52.332040
4054,2694,3089,50.13,2026-01-30 17:25:20.875442
4055,2392,16565,176.51,2026-01-30 17:02:07.690593
4056,7565,332,60.27,2026-01-30 17:03:37.384717
4057,4758,1430,137.83,2026-01-30 17:16:11.030900
4058,4313,16345,192.11,2026-01-30 16:48:11.551047
4059,6617,2840,102.22,2026-01-30 17:09:58.425784
4060,5727,14608,25.31,2026-01-30 17:11:03.028881
4061,2469,16437,155.8,2026-01-30 16:43:23.179949
4062,7366,5097,108.6,2026-01-30 16:44:54.162282
4063,6386,3260,92.99,2026-01-30 17:33:11.174010
4064,1919,10990,192.78,2026-01-30 17:11:30.464346
4065,6857,11867,100.27,2026-01-30 17:19:19.098084
4066,5779,19197,28.96,2026-01-30 17:09:50.559252
4067,2379,17590,105.75,2026-01-30 17:19:29.346480
4068,2706,10518,150.84,2026-01-30 17:23:39.256576
4069,3688,2980,57.39,2026-01-30 16:45:53.636022
4070,3218,3140,63.62,2026-01-30 16:51:19.506842
4071,3741,2186,120.28,2026-01-30 17:32:48.280434
4072,7909,7917,143.39,2026-01-30 17:22:40.980336
4073,4065,583,96.13,2026-01-30 16:59:22.934430
4074,5444,5700,184.83,2026-01-30 16:50:36.500109
4075,6814,15841,142.04,2026-01-30 16:47:31.980829
4076,4953,13158,22.09,2026-01-30 17:37:12.332306
4077,4202,19963,197.29,2026-01-30 17:34:01.762054
4078,4331,16968,42.36,2026-01-30 17:25:53.725554
4079,6340,53,136.58,2026-01-30 16:56:42.115257
4080,7567,19142,114.38,2026-01-30 16:58:05.792865
4081,4679,3711,148.71,2026-01-30 16:46:07.083180
4082,2359,7224,186.86,2026-01-30 17:39:23.557650
4083,505,5508,136.83,2026-01-30 16:52:08.206963
4084,1915,10988,11.77,2026-01-30 17:30:21.411407
4085,3711,8399,184.77,2026-01-30 17:00:41.998187
4086,667,8591,177.88,2026-01-30 17:00:37.560591
4087,1118,3495,97.25,2026-01-30 17:28:55.466931
4088,1818,10608,133.98,2026-01-30 16:50:45.184308
4089,5319,11438,194.4,2026-01-30 17:27:38.764226
4090,7842,14179,35.55,2026-01-30 17:24:52.551758
4091,1068,1280,27.24,2026-01-30 16:55:52.302206
4092,4476,458,194.32,2026-01-30 17:30:17.177426
4093,6597,1578,57.97,2026-01-30 17:18:13.269600
4094,7418,16127,141.68,2026-01-30 17:27:23.077484
4095,1267,10471,15.47,2026-01-30 17:03:56.232746
4096,1033,11709,186.46,2026-01-30 17:15:14.817873
4097,159,7102,98.19,2026-01-30 17:11:27.667237
4098,4861,16214,110.16,2026-01-30 16:50:24.557985
4099,3757,13336,19.68,2026-01-30 16:59:34.781609
4100,2356,10472,84.69,2026-01-30 16:47:54.533185
4101,2398,3320,46.08,2026-01-30 16:51:32.591033
4102,2902,16661,115.9,2026-01-30 17:33:39.352262
4103,48,5913,166.44,2026-01-30 17:28:52.289723
4104,321,13300,116.51,2026-01-30 17:37:03.010355
4105,2019,15536,61.32,2026-01-30 17:00:50.646136
4106,6061,16143,168.25,2026-01-30 16:50:05.317572
4107,3063,15229,103.81,2026-01-30 16:55:29.516721
4108,2116,19838,24.8,2026-01-30 17:36:53.994158
4109,576,11104,9.35,2026-01-30 16:55:22.618464
4110,1210,3956,157.29,2026-01-30 17:21:28.065352
4111,5535,17461,66.59,2026-01-30 16:43:41.927382
4112,11,1848,39.52,2026-01-30 16:45:31.730892
4113,3445,18197,54.52,2026-01-30 17:31:36.244496
4114,1669,7907,171.99,2026-01-30 17:17:34.703386
4115,6162,18697,43.08,2026-01-30 17:25:16.805940
4116,5331,16695,148.19,2026-01-30 16:46:40.883293
4117,6307,5702,156.0,2026-01-30 17:32:07.550998
4118,5966,17273,144.7,2026-01-30 17:12:06.306299
4119,5279,17987,83.76,2026-01-30 17:00:26.939986
4120,3031,11794,75.71,2026-01-30 17:00:09.674661
4121,7253,19170,191.51,2026-01-30 17:26:20.472436
4122,3343,10466,57.43,2026-01-30 17:33:38.338093
4123,6190,17544,175.73,2026-01-30 17:21:08.298473
4124,6589,17648,137.91,2026-01-30 17:16:22.849453
4125,668,3736,37.11,2026-01-30 16:41:32.887547
4126,790,3660,137.57,2026-01-30 17:32:59.811010
4127,1583,1054,67.17,2026-01-30 17:05:42.115547
4128,5652,16573,164.76,2026-01-30 17:30:08.857283
4129,3558,11958,131.94,2026-01-30 17:33:04.998708
4130,3604,6523,105.33,2026-01-30 17:21:22.539331
4131,1295,19871,189.84,2026-01-30 17:01:56.470860
4132,3565,12127,84.97,2026-01-30 16:50:09.655128
4133,3427,5477,141.27,2026-01-30 17:07:19.753087
4134,3911,19397,164.38,2026-01-30 16:52:52.983405
4135,7506,14406,181.45,2026-01-30 17:15:37.669586
4136,2904,10009,32.5,2026-01-30 17:36:30.094810
4137,4274,13335,95.36,2026-01-30 17:36:57.403142
4138,6621,3811,134.03,2026-01-30 16:41:49.411620
4139,4600,7060,110.67,2026-01-30 16:56:50.756552
4140,2704,3708,148.11,2026-01-30 16:50:50.680122
4141,593,14827,135.9,2026-01-30 17:16:56.337785
