click_id,search_id,item_id,position,click_ts
11247,2862,5543,31,2026-01-30 16:46:17.566185
11248,2785,2510,7,2026-01-30 16:35:05.537030
11249,6138,611,3,2026-01-30 16:43:54.026684
11250,485,5632,31,2026-01-30 16:41:17.044119
11251,10810,1748,39,2026-01-30 16:46:25.921821
11252,8866,5937,15,2026-01-30 16:44:05.475910
11253,374,7898,45,2026-01-30 16:35:35.729994
11254,13716,6612,22,2026-01-30 16:46:22.340517
11255,3482,7903,17,2026-01-30 16:41:32.943127
11256,9768,3520,12,2026-01-30 16:46:10.158201
11257,18059,2838,46,2026-01-30 16:36:46.530018
11258,19164,1021,17,2026-01-30 16:46:06.639541
11259,15564,6041,45,2026-01-30 16:41:30.042612
11260,9564,3522,9,2026-01-30 16:41:39.855997
11261,4728,5630,36,2026-01-30 16:37:53.456687
11262,10326,7565,28,2026-01-30 16:44:10.543575
11263,12864,4754,9,2026-01-30 16:37:56.844595
11264,17638,3750,5,2026-01-30 16:45:40.758327
11265,443,528,36,2026-01-30 16:44:16.839095
11266,16254,7849,9,2026-01-30 16:44:06.137116
11267,19401,7722,37,2026-01-30 16:38:28.836184
11268,3759,7058,3,2026-01-30 16:44:50.564076
11269,7682,5506,23,2026-01-30 16:34:50.318836
11270,17282,7524,41,2026-01-30 16:46:35.941762
11271,7711,7333,18,2026-01-30 16:42:18.689832
11272,2187,5207,18,2026-01-30 16:41:11.458694
11273,11808,1577,13,2026-01-30 16:35:03.800409
11274,5448,1168,20,2026-01-30 16:40:08.431629
11275,9932,4161,1,2026-01-30 16:45:14.089836
11276,4857,1404,34,2026-01-30 16:38:09.071672
11277,19677,7247,49,2026-01-30 16:43:33.356244
11278,14111,4429,14,2026-01-30 16:40:53.068872
11279,7586,4249,7,2026-01-30 16:42:17.726730
11280,3659,3153,29,2026-01-30 16:41:33.591270
11281,6180,2257,24,2026-01-30 16:43:06.344399
11282,19030,3206,43,2026-01-30 16:39:18.376589
11283,10243,847,9,2026-01-30 16:37:37.060480
11284,7234,3951,16,2026-01-30 16:38:22.364792
11285,8649,5073,29,2026-01-30 16:35:51.728727
11286,17986,5966,35,2026-01-30 16:46:13.309017
11287,14111,7687,32,2026-01-30 16:41:04.068872
11288,12736,3935,18,2026-01-30 16:34:57.598099
11289,112,617,39,2026-01-30 16:45:00.491936
11290,15845,61,18,2026-01-30 16:43:08.946145
11291,5638,2411,22,2026-01-30 16:41:13.084675
11292,16497,2502,19,2026-01-30 16:41:33.142210
11293,17754,1595,33,2026-01-30 16:41:01.739372
11294,14087,7697,11,2026-01-30 16:45:26.872447
11295,2805,5813,36,2026-01-30 16:40:31.471904
11296,13043,971,12,2026-01-30 16:45:09.385187
11297,18693,1410,22,2026-01-30 16:45:06.515054
11298,15962,2732,26,2026-01-30 16:44:48.933213
11299,18085,2432,16,2026-01-30 16:41:10.128337
11300,15660,646,28,2026-01-30 16:45:06.406196
11301,3833,1409,48,2026-01-30 16:34:47.286954
11302,6883,1539,41,2026-01-30 16:40:57.435664
11303,4140,748,25,2026-01-30 16:34:50.342565
11304,1129,3700,15,2026-01-30 16:37:56.220775
11305,14965,503,8,2026-01-30 16:43:34.641424
11306,6516,5484,9,2026-01-30 16:37:11.949844
11307,17874,4742,40,2026-01-30 16:41:08.066442
11308,14172,4760,34,2026-01-30 16:38:47.057923
11309,4313,3371,41,2026-01-30 16:36:39.148705
11310,18713,1338,44,2026-01-30 16:40:07.336731
11311,11958,6356,25,2026-01-30 16:40:58.998708
11312,7563,7895,16,2026-01-30 16:45:55.201221
11313,6840,5613,20,2026-01-30 16:40:27.661242
11314,6674,5973,18,2026-01-30 16:42:39.213772
11315,12961,1651,1,2026-01-30 16:37:24.861132
11316,17713,4686,45,2026-01-30 16:39:33.647874
11317,3328,396,35,2026-01-30 16:42:18.958563
11318,4297,4158,21,2026-01-30 16:44:53.718162
11319,1301,6892,42,2026-01-30 16:39:46.067309
11320,16280,21,4,2026-01-30 16:35:37.668113
11321,7316,5608,27,2026-01-30 16:40:12.517691
11322,10131,7316,47,2026-01-30 16:44:31.122848
11323,19984,7426,27,2026-01-30 16:37:07.188763
11324,8523,5064,31,2026-01-30 16:38:55.864616
11325,13764,6847,18,2026-01-30 16:36:02.973767
11326,11123,3420,38,2026-01-30 16:40:20.973571
11327,9948,6498,29,2026-01-30 16:41:39.590375
11328,14420,2812,5,2026-01-30 16:41:20.076010
11329,2895,4494,21,2026-01-30 16:35:05.538265
11330,16161,4105,23,2026-01-30 16:46:36.362436
11331,13287,6715,11,2026-01-30 16:40:58.866869
11332,15954,6161,15,2026-01-30 16:34:29.967294
11333,19836,2826,41,2026-01-30 16:40:55.062282
11334,14002,2536,1,2026-01-30 16:45:10.452722
11335,3038,5992,39,2026-01-30 16:36:06.150801
11336,1382,7554,2,2026-01-30 16:37:47.835422
11337,6595,5798,37,2026-01-30 16:44:58.220121
11338,5053,4911,42,2026-01-30 16:45:38.625848
11339,10144,4406,16,2026-01-30 16:39:03.721075
11340,11040,1800,20,2026-01-30 16:44:49.228272
11341,17807,3173,5,2026-01-30 16:35:47.337666
11342,7098,736,7,2026-01-30 16:43:06.468173
11343,14990,3382,1,2026-01-30 16:36:49.752726
11344,16834,618,18,2026-01-30 16:38:57.711687
11345,4982,3043,2,2026-01-30 16:35:26.864518
11346,4336,1150,27,2026-01-30 16:37:03.062870
11347,8770,4821,30,2026-01-30 16:39:42.363702
11348,12221,2329,33,2026-01-30 16:39:01.496454
11349,14297,5424,30,2026-01-30 16:35:06.951384
11350,6529,6844,37,2026-01-30 16:45:51.174529
11351,14378,3101,16,2026-01-30 16:43:16.813604
11352,17419,5734,32,2026-01-30 16:45:01.736710
11353,17091,3311,20,2026-01-30 16:42:45.625580
11354,4871,1850,44,2026-01-30 16:38:17.921978
11355,6858,4912,10,2026-01-30 16:40:02.669291
11356,9870,3937,6,2026-01-30 16:43:00.873291
11357,12325,3472,16,2026-01-30 16:45:23.109660
11358,18508,537,37,2026-01-30 16:43:04.203087
11359,10567,3833,10,2026-01-30 16:37:54.382790
11360,8103,3084,48,2026-01-30 16:44:23.469413
11361,6424,3758,28,2026-01-30 16:38:57.951144
11362,1226,2734,47,2026-01-30 16:43:26.463903
11363,13303,4621,45,2026-01-30 16:39:40.577136
11364,10549,2582,21,2026-01-30 16:46:00.619461
11365,6656,7780,29,2026-01-30 16:46:37.531821
11366,11551,3329,34,2026-01-30 16:40:03.245888
11367,15345,1491,10,2026-01-30 16:45:58.233567
11368,14233,6879,36,2026-01-30 16:40:37.061520
11369,15678,4573,26,2026-01-30 16:39:49.150305
11370,16226,2233,3,2026-01-30 16:40:03.156347
11371,3350,4931,4,2026-01-30 16:38:20.148336
11372,7782,535,41,2026-01-30 16:39:32.773800
11373,12282,6058,1,2026-01-30 16:37:39.284600
11374,18253,5460,28,2026-01-30 16:44:45.419793
11375,1476,1019,38,2026-01-30 16:40:28.861826
11376,15614,5528,29,2026-01-30 16:42:30.849721
11377,6830,5173,48,2026-01-30 16:35:12.087629
11378,15969,3564,34,2026-01-30 16:45:07.749910
11379,16630,3491,25,2026-01-30 16:39:24.813565
11380,4081,6777,21,2026-01-30 16:44:36.496415
11381,14998,3575,11,2026-01-30 16:36:06.265206
11382,12631,7064,49,2026-01-30 16:41:24.433358
11383,230,1989,14,2026-01-30 16:38:37.238471
11384,13954,7204,32,2026-01-30 16:46:28.173590
11385,15838,2337,41,2026-01-30 16:37:34.303515
11386,4573,1265,31,2026-01-30 16:40:26.051385
11387,17169,2482,21,2026-01-30 16:42:30.639400
11388,7070,3166,30,2026-01-30 16:45:08.883677
11389,15421,3869,40,2026-01-30 16:35:34.132917
11390,4802,3260,41,2026-01-30 16:38:07.151709
11391,12470,6856,31,2026-01-30 16:39:24.490340
11392,16974,3876,38,2026-01-30 16:44:05.078082
11393,1127,4768,26,2026-01-30 16:42:46.236161
11394,17344,931,20,2026-01-30 16:41:32.603706
11395,15861,887,35,2026-01-30 16:39:30.338217
11396,1958,3735,44,2026-01-30 16:43:30.191660
11397,1312,365,12,2026-01-30 16:46:11.376523
11398,4085,515,23,2026-01-30 16:38:04.135546
11399,915,5310,21,2026-01-30 16:39:04.058393
11400,1653,6483,20,2026-01-30 16:34:44.930033
11401,3075,3840,40,2026-01-30 16:44:53.886269
11402,3864,1872,44,2026-01-30 16:45:46.980095
11403,12189,7281,23,2026-01-30 16:42:18.447726
11404,16586,6653,41,2026-01-30 16:35:17.083748
11405,15298,62,7,2026-01-30 16:43:29.637113
11406,502,6590,37,2026-01-30 16:46:06.151501
11407,13991,7731,47,2026-01-30 16:35:32.753862
11408,326,5970,29,2026-01-30 16:45:06.357084
11409,9573,7309,16,2026-01-30 16:45:39.886082
11410,18505,282,30,2026-01-30 16:36:21.676344
11411,14149,7871,27,2026-01-30 16:41:24.230275
11412,4741,5746,35,2026-01-30 16:43:57.262339
11413,19303,7001,25,2026-01-30 16:39:05.789616
11414,7729,6925,27,2026-01-30 16:44:35.886823
11415,10406,7426,14,2026-01-30 16:34:35.188778
11416,9437,1048,42,2026-01-30 16:39:16.690039
11417,6526,799,43,2026-01-30 16:38:08.255538
11418,9359,6478,33,2026-01-30 16:44:18.841344
11419,313,3525,18,2026-01-30 16:37:56.517588
11420,2423,7878,41,2026-01-30 16:34:39.222977
11421,2430,5050,35,2026-01-30 16:44:33.954827
11422,7489,4,16,2026-01-30 16:36:50.126281
11423,417,7415,19,2026-01-30 16:45:45.510503
11424,7849,3180,18,2026-01-30 16:43:26.609118
11425,9197,3664,5,2026-01-30 16:35:55.184110
11426,12965,1550,6,2026-01-30 16:38:58.657095
11427,12121,6125,3,2026-01-30 16:35:06.555190
11428,6422,4594,3,2026-01-30 16:45:08.342765
11429,16986,5675,15,2026-01-30 16:43:22.762342
11430,15498,6461,3,2026-01-30 16:37:37.524934
11431,18141,649,31,2026-01-30 16:34:46.309242
11432,9864,2689,42,2026-01-30 16:46:14.850457
11433,3519,6839,47,2026-01-30 16:37:54.456556
11434,16948,5388,33,2026-01-30 16:46:33.766996
11435,3362,3884,27,2026-01-30 16:41:26.651315
11436,5905,6905,22,2026-01-30 16:41:12.898761
11437,905,2770,3,2026-01-30 16:41:48.742202
11438,18026,350,10,2026-01-30 16:41:05.350396
11439,2787,3925,5,2026-01-30 16:39:43.760674
11440,10261,1642,42,2026-01-30 16:45:48.836860
11441,6068,2435,3,2026-01-30 16:36:22.036126
11442,76,145,21,2026-01-30 16:37:10.989583
11443,12297,5160,1,2026-01-30 16:44:17.337098
11444,19350,7702,39,2026-01-30 16:39:20.719752
11445,18932,304,43,2026-01-30 16:38:18.448446
11446,8327,2174,14,2026-01-30 16:35:58.853403
11447,11722,2541,35,2026-01-30 16:38:03.337054
11448,1783,7866,26,2026-01-30 16:39:32.375703
11449,15974,415,35,2026-01-30 16:42:42.353855
11450,14872,1232,20,2026-01-30 16:46:06.832354
11451,16140,1859,36,2026-01-30 16:39:28.304036
11452,2326,1764,49,2026-01-30 16:41:50.818575
11453,9413,1986,2,2026-01-30 16:38:32.324839
11454,3726,6504,33,2026-01-30 16:42:14.550888
11455,850,5653,15,2026-01-30 16:44:01.604415
11456,15272,4273,27,2026-01-30 16:34:48.825373
11457,15172,3810,6,2026-01-30 16:39:42.654276
11458,12166,2438,29,2026-01-30 16:44:02.592488
11459,1230,4874,5,2026-01-30 16:45:58.171776
11460,12492,4316,9,2026-01-30 16:40:37.533887
11461,10938,5439,14,2026-01-30 16:39:47.687924
11462,3930,113,14,2026-01-30 16:41:50.128122
11463,3771,422,15,2026-01-30 16:37:21.484695
11464,5669,835,42,2026-01-30 16:46:28.148960
11465,14356,1965,42,2026-01-30 16:41:17.336485
11466,6525,6567,2,2026-01-30 16:36:20.993725
11467,6653,6890,5,2026-01-30 16:46:20.987481
11468,12087,4056,38,2026-01-30 16:35:39.275373
11469,19887,3874,11,2026-01-30 16:46:04.801068
11470,5232,87,43,2026-01-30 16:40:42.270443
11471,2204,2711,10,2026-01-30 16:34:47.456578
11472,13941,4270,34,2026-01-30 16:40:49.698968
11473,3708,1607,41,2026-01-30 16:43:29.680122
11474,5534,6244,5,2026-01-30 16:39:43.914218
11475,19645,2730,11,2026-01-30 16:37:08.440745
11476,19733,1501,38,2026-01-30 16:38:23.122461
11477,12227,6760,7,2026-01-30 16:40:49.423659
11478,14276,1488,20,2026-01-30 16:40:34.470006
11479,8676,3169,11,2026-01-30 16:38:07.159417
11480,5409,1364,21,2026-01-30 16:34:48.020752
11481,9596,3733,33,2026-01-30 16:38:05.519863
11482,11178,2901,8,2026-01-30 16:46:01.808508
11483,6649,1136,12,2026-01-30 16:40:45.915187
11484,1246,3889,2,2026-01-30 16:43:26.940712
11485,308,1570,30,2026-01-30 16:36:02.718821
11486,10784,7974,27,2026-01-30 16:39:11.978631
11487,15261,1835,33,2026-01-30 16:35:11.210835
11488,16245,6978,43,2026-01-30 16:38:30.551086
11489,7918,2389,28,2026-01-30 16:36:32.663340
11490,11049,6393,1,2026-01-30 16:41:30.510949
11491,6710,4426,21,2026-01-30 16:38:35.193900
11492,7455,3183,8,2026-01-30 16:40:52.318354
11493,8466,1850,1,2026-01-30 16:40:41.705948
11494,13764,4663,12,2026-01-30 16:35:54.973767
11495,11346,6907,8,2026-01-30 16:46:24.770009
11496,5459,2109,22,2026-01-30 16:44:39.808870
11497,11809,505,19,2026-01-30 16:36:49.284687
11498,3716,2644,35,2026-01-30 16:40:53.241287
11499,9543,6389,8,2026-01-30 16:44:30.590715
11500,10103,583,11,2026-01-30 16:39:35.221862
11501,6465,4101,38,2026-01-30 16:45:36.503481
11502,1847,399,13,2026-01-30 16:38:38.124975
11503,1130,769,28,2026-01-30 16:45:48.213984
11504,17279,7261,33,2026-01-30 16:36:24.139708
11505,7153,1506,37,2026-01-30 16:36:24.660895
11506,18948,2335,4,2026-01-30 16:40:42.961243
11507,2054,5569,23,2026-01-30 16:42:06.277202
11508,6888,2190,35,2026-01-30 16:38:56.760381
11509,18489,4510,21,2026-01-30 16:35:58.392270
11510,15668,7713,37,2026-01-30 16:37:33.143303
11511,525,4055,38,2026-01-30 16:35:07.190691
11512,3632,1558,23,2026-01-30 16:45:27.835244
11513,16046,7231,4,2026-01-30 16:45:55.324593
11514,3881,2069,2,2026-01-30 16:44:52.581923
11515,15984,5252,46,2026-01-30 16:42:38.491940
11516,11710,6982,47,2026-01-30 16:40:14.656229
11517,1994,3105,45,2026-01-30 16:36:42.956312
11518,347,216,23,2026-01-30 16:39:35.265109
11519,17096,6561,7,2026-01-30 16:46:50.496533
11520,1014,4464,26,2026-01-30 16:38:47.005247
11521,1095,993,4,2026-01-30 16:41:15.605041
11522,8668,5810,11,2026-01-30 16:46:00.631673
11523,13593,7751,34,2026-01-30 16:45:54.163567
11524,11778,2989,7,2026-01-30 16:44:23.122097
11525,12865,5505,19,2026-01-30 16:41:10.688039
11526,8762,3867,12,2026-01-30 16:38:04.468765
11527,17035,4261,35,2026-01-30 16:38:47.195887
11528,13685,7393,5,2026-01-30 16:45:42.082601
11529,4362,1779,1,2026-01-30 16:45:09.340648
11530,16349,1979,2,2026-01-30 16:40:23.965610
11531,1592,945,42,2026-01-30 16:34:48.860192
11532,5916,5371,1,2026-01-30 16:44:07.508012
11533,9095,2698,7,2026-01-30 16:38:23.185168
11534,12801,899,10,2026-01-30 16:43:56.774250
11535,19523,2918,15,2026-01-30 16:46:42.790156
11536,17047,6888,39,2026-01-30 16:44:01.512504
11537,8834,4088,42,2026-01-30 16:42:59.267092
11538,6119,6832,11,2026-01-30 16:40:08.750918
11539,18894,5428,22,2026-01-30 16:42:01.775448
11540,2299,7897,15,2026-01-30 16:35:52.559913
11541,18605,1681,21,2026-01-30 16:45:43.453735
11542,13458,6440,33,2026-01-30 16:39:11.404409
11543,1896,5571,42,2026-01-30 16:40:43.499467
11544,3232,74,28,2026-01-30 16:40:34.348896
11545,5783,5004,2,2026-01-30 16:36:44.913958
11546,16773,7781,4,2026-01-30 16:45:45.542132
11547,16732,6631,25,2026-01-30 16:42:50.342628
11548,184,6479,36,2026-01-30 16:44:55.618224
11549,2179,1490,44,2026-01-30 16:42:08.660131
11550,2399,4795,49,2026-01-30 16:36:31.494291
11551,12982,6239,12,2026-01-30 16:39:16.570106
11552,4231,5415,33,2026-01-30 16:37:26.310469
11553,10814,7605,41,2026-01-30 16:36:25.412701
11554,19537,308,10,2026-01-30 16:43:43.697672
11555,18255,1123,29,2026-01-30 16:36:47.425112
11556,10261,1742,24,2026-01-30 16:45:49.836860
11557,18321,7898,45,2026-01-30 16:40:49.163462
11558,19255,4758,49,2026-01-30 16:39:14.700898
11559,3761,4484,24,2026-01-30 16:40:41.356226
11560,11937,7670,27,2026-01-30 16:41:56.668079
11561,876,7381,28,2026-01-30 16:37:05.543495
11562,7139,7143,18,2026-01-30 16:39:48.797677
11563,16300,5389,20,2026-01-30 16:46:37.835427
11564,826,2660,20,2026-01-30 16:38:22.777749
11565,13556,3363,11,2026-01-30 16:39:21.803403
11566,4464,2203,34,2026-01-30 16:45:56.200717
11567,13992,3500,18,2026-01-30 16:46:32.448988
11568,17824,2252,17,2026-01-30 16:35:49.415259
11569,9408,3464,2,2026-01-30 16:42:51.098242
11570,6630,913,29,2026-01-30 16:34:40.633256
11571,12132,2921,38,2026-01-30 16:36:15.392180
11572,4496,1447,19,2026-01-30 16:42:57.725460
11573,18564,3169,28,2026-01-30 16:42:08.776179
11574,10259,4815,2,2026-01-30 16:35:22.684002
11575,6450,2334,45,2026-01-30 16:37:47.554529
11576,16589,5347,45,2026-01-30 16:38:12.050064
11577,5939,6259,9,2026-01-30 16:38:26.475587
11578,16908,5181,46,2026-01-30 16:35:02.369425
11579,2391,3093,31,2026-01-30 16:45:28.648043
11580,15082,4144,2,2026-01-30 16:43:06.877978
11581,9717,2860,9,2026-01-30 16:43:18.376312
11582,9539,2853,8,2026-01-30 16:35:53.249582
11583,15518,3141,25,2026-01-30 16:46:25.314795
11584,15666,7526,41,2026-01-30 16:39:13.652722
11585,6563,1192,3,2026-01-30 16:46:08.064608
11586,11788,4824,24,2026-01-30 16:39:42.961180
11587,3161,5951,35,2026-01-30 16:35:20.004003
11588,5566,3267,3,2026-01-30 16:40:10.996030
11589,17899,1156,29,2026-01-30 16:42:53.037239
11590,3917,3128,16,2026-01-30 16:40:45.805598
11591,717,6600,25,2026-01-30 16:45:53.169340
11592,8171,1335,10,2026-01-30 16:38:03.192661
11593,18931,3775,27,2026-01-30 16:38:54.463364
11594,530,4709,21,2026-01-30 16:43:59.350998
11595,15080,7319,8,2026-01-30 16:43:49.698280
11596,13623,622,19,2026-01-30 16:46:03.298893
11597,14504,2267,32,2026-01-30 16:34:48.489233
11598,2550,2763,4,2026-01-30 16:38:05.175612
11599,5339,3447,47,2026-01-30 16:42:43.536536
11600,8586,1935,22,2026-01-30 16:46:16.495646
11601,1058,3950,48,2026-01-30 16:37:21.091576
11602,15379,5840,49,2026-01-30 16:37:51.815716
11603,325,7024,10,2026-01-30 16:35:22.377294
11604,19920,5557,34,2026-01-30 16:41:08.880627
11605,11807,4981,1,2026-01-30 16:36:57.790948
11606,16177,386,39,2026-01-30 16:43:15.747727
11607,1584,921,15,2026-01-30 16:39:48.178065
11608,8553,4519,13,2026-01-30 16:36:40.568979
11609,6818,3384,25,2026-01-30 16:37:05.315531
11610,15170,4387,46,2026-01-30 16:37:55.600833
11611,8200,7036,14,2026-01-30 16:40:55.034102
11612,19056,554,21,2026-01-30 16:41:57.712909
11613,14287,5024,43,2026-01-30 16:37:11.735170
11614,19071,7814,45,2026-01-30 16:39:30.507509
11615,8868,3855,2,2026-01-30 16:45:23.524822
11616,17205,5067,23,2026-01-30 16:46:08.049151
11617,7003,980,18,2026-01-30 16:44:33.743946
11618,5392,3011,26,2026-01-30 16:36:28.455685
11619,2163,857,16,2026-01-30 16:41:07.340624
11620,14539,5256,12,2026-01-30 16:41:46.836027
11621,17596,7606,10,2026-01-30 16:36:35.685125
11622,13393,7963,28,2026-01-30 16:42:06.913310
11623,16502,4185,36,2026-01-30 16:46:05.137071
11624,3809,2018,6,2026-01-30 16:38:25.858562
11625,12599,6999,23,2026-01-30 16:39:52.555593
11626,15991,6881,8,2026-01-30 16:34:35.816231
11627,11721,461,27,2026-01-30 16:37:27.117383
11628,7694,3403,3,2026-01-30 16:35:35.733415
11629,10950,4481,10,2026-01-30 16:38:29.207451
11630,6156,1266,17,2026-01-30 16:38:12.184313
11631,18212,1821,22,2026-01-30 16:35:16.224892
11632,10351,2793,41,2026-01-30 16:42:37.435699
11633,16122,635,47,2026-01-30 16:41:52.672473
11634,5480,2628,36,2026-01-30 16:44:10.996315
11635,15115,754,26,2026-01-30 16:42:19.803104
11636,3860,3342,35,2026-01-30 16:40:57.939752
11637,11452,1378,35,2026-01-30 16:36:44.124299
11638,869,785,4,2026-01-30 16:43:54.113775
11639,17542,5383,44,2026-01-30 16:39:21.592880
11640,3010,3180,8,2026-01-30 16:35:33.383726
11641,562,4659,49,2026-01-30 16:41:37.473519
11642,7143,822,39,2026-01-30 16:41:37.818708
11643,10334,1416,33,2026-01-30 16:36:56.521978
11644,18768,1701,17,2026-01-30 16:40:42.929210
11645,18210,6541,19,2026-01-30 16:39:24.709903
11646,16369,1586,35,2026-01-30 16:36:23.060050
11647,8801,3384,20,2026-01-30 16:37:15.986577
11648,16782,2859,46,2026-01-30 16:41:19.716171
11649,1001,3998,24,2026-01-30 16:44:06.134993
11650,5239,3273,45,2026-01-30 16:35:26.446598
11651,14344,3984,41,2026-01-30 16:40:54.894519
11652,19493,7414,35,2026-01-30 16:36:24.833523
11653,7567,3939,22,2026-01-30 16:45:09.965906
11654,19775,3326,4,2026-01-30 16:44:38.215750
11655,4265,6621,34,2026-01-30 16:42:22.859257
11656,18138,3117,39,2026-01-30 16:46:17.074282
11657,16411,5302,27,2026-01-30 16:41:08.518544
11658,7927,6439,46,2026-01-30 16:43:29.048163
11659,9166,4883,31,2026-01-30 16:38:00.034919
11660,17675,2813,44,2026-01-30 16:37:19.773249
11661,10563,1533,37,2026-01-30 16:44:31.435564
11662,19302,4161,21,2026-01-30 16:42:10.692059
11663,1262,7567,3,2026-01-30 16:38:24.164747
11664,16435,7292,10,2026-01-30 16:35:39.125825
11665,15764,1432,8,2026-01-30 16:41:04.972643
11666,15183,3078,34,2026-01-30 16:43:54.977419
11667,15341,519,9,2026-01-30 16:36:17.292139
11668,17248,6829,48,2026-01-30 16:46:11.341274
11669,5206,955,49,2026-01-30 16:36:40.813289
11670,9964,4650,2,2026-01-30 16:46:26.682954
11671,12630,5586,32,2026-01-30 16:45:59.063830
11672,1949,6505,6,2026-01-30 16:39:49.990949
11673,18321,254,22,2026-01-30 16:40:56.163462
11674,2931,6586,42,2026-01-30 16:36:54.622555
11675,9761,5914,31,2026-01-30 16:36:52.728423
11676,3093,4599,22,2026-01-30 16:43:19.737088
11677,15172,4048,25,2026-01-30 16:39:50.654276
11678,12994,4999,18,2026-01-30 16:35:11.240266
11679,10505,2500,23,2026-01-30 16:36:45.838752
11680,3363,5648,32,2026-01-30 16:39:50.178581
11681,13968,7216,47,2026-01-30 16:40:49.249594
11682,17223,4607,25,2026-01-30 16:37:42.857321
11683,1365,7547,6,2026-01-30 16:43:31.563217
11684,16187,4851,7,2026-01-30 16:39:19.452329
11685,17332,2071,13,2026-01-30 16:40:25.644780
11686,19761,4719,14,2026-01-30 16:39:05.504295
11687,4794,4186,24,2026-01-30 16:38:12.045246
11688,4795,2213,8,2026-01-30 16:45:04.206603
11689,1480,3154,27,2026-01-30 16:44:12.479371
11690,757,1650,25,2026-01-30 16:45:30.188124
11691,5597,1751,48,2026-01-30 16:35:25.727095
11692,18562,3514,22,2026-01-30 16:38:45.758883
11693,13818,6143,30,2026-01-30 16:44:42.288873
11694,12897,950,25,2026-01-30 16:45:15.036836
11695,18398,1129,44,2026-01-30 16:37:40.134110
11696,13144,1167,43,2026-01-30 16:42:20.896269
11697,5141,2621,42,2026-01-30 16:37:20.164156
11698,4583,3601,40,2026-01-30 16:44:15.665095
11699,1472,654,37,2026-01-30 16:36:42.743028
11700,7553,6719,21,2026-01-30 16:36:06.097650
11701,19448,2006,4,2026-01-30 16:40:51.603369
11702,15327,5292,4,2026-01-30 16:36:57.735320
11703,1819,6984,32,2026-01-30 16:46:08.937031
11704,14640,6851,36,2026-01-30 16:36:51.232957
11705,10428,1933,42,2026-01-30 16:43:22.195135
11706,8999,7761,21,2026-01-30 16:34:41.104802
11707,3592,886,33,2026-01-30 16:41:02.062327
11708,6328,7641,42,2026-01-30 16:36:40.426121
11709,7708,4140,17,2026-01-30 16:35:04.645988
11710,10257,1529,30,2026-01-30 16:38:20.457038
11711,2193,578,10,2026-01-30 16:43:42.780533
11712,6838,1472,27,2026-01-30 16:34:38.686019
11713,5460,7614,7,2026-01-30 16:44:16.902792
11714,7259,4807,26,2026-01-30 16:46:03.050712
11715,14833,4770,2,2026-01-30 16:45:39.938096
11716,749,3170,33,2026-01-30 16:38:11.084671
11717,18685,5472,21,2026-01-30 16:46:04.774554
11718,17603,5224,11,2026-01-30 16:42:38.028460
11719,18812,5929,23,2026-01-30 16:42:19.364470
11720,3580,1799,41,2026-01-30 16:40:11.372887
11721,14066,467,2,2026-01-30 16:38:58.449610
11722,1340,5425,16,2026-01-30 16:42:21.111236
11723,2792,1968,13,2026-01-30 16:45:53.525701
11724,7527,6971,2,2026-01-30 16:36:13.347943
11725,4178,562,8,2026-01-30 16:44:15.614134
11726,9526,4465,18,2026-01-30 16:41:15.612349
11727,8591,667,18,2026-01-30 16:36:37.560591
11728,14624,6753,44,2026-01-30 16:41:30.135838
11729,14330,1632,18,2026-01-30 16:37:25.010188
11730,5935,4047,8,2026-01-30 16:41:07.758719
11731,2821,5387,49,2026-01-30 16:45:53.490381
11732,12807,6973,3,2026-01-30 16:46:17.782002
11733,14867,1492,45,2026-01-30 16:38:26.167618
11734,9521,2093,34,2026-01-30 16:34:41.811611
11735,11958,3558,24,2026-01-30 16:41:04.998708
11736,9477,2823,25,2026-01-30 16:43:25.182790
11737,10380,233,48,2026-01-30 16:39:13.251203
11738,12636,2430,33,2026-01-30 16:37:20.259929
11739,2806,2894,22,2026-01-30 16:41:40.401505
11740,19805,5741,33,2026-01-30 16:42:46.403583
11741,6954,2646,6,2026-01-30 16:45:33.586189
11742,13710,7497,21,2026-01-30 16:41:28.625861
11743,19250,2296,27,2026-01-30 16:45:16.675740
11744,5821,7277,23,2026-01-30 16:43:59.548082
11745,19526,4338,39,2026-01-30 16:36:44.357097
11746,10114,2807,18,2026-01-30 16:44:22.994226
11747,15756,2030,21,2026-01-30 16:40:47.445632
11748,5281,6885,17,2026-01-30 16:45:03.127157
11749,15330,1386,11,2026-01-30 16:38:52.834819
11750,15761,526,43,2026-01-30 16:44:26.575542
11751,12689,6752,49,2026-01-30 16:43:46.070504
11752,17865,6984,15,2026-01-30 16:40:27.453726
11753,4226,4846,36,2026-01-30 16:44:04.690920
11754,7344,7090,18,2026-01-30 16:42:59.667048
11755,11484,7896,25,2026-01-30 16:34:26.236947
11756,12492,1556,15,2026-01-30 16:41:02.533887
11757,84,2949,19,2026-01-30 16:41:12.978098
11758,14571,7478,20,2026-01-30 16:36:41.394657
11759,4233,559,38,2026-01-30 16:44:40.345294
11760,12962,1374,37,2026-01-30 16:39:50.741642
11761,5021,5846,45,2026-01-30 16:35:27.053244
11762,9525,4475,40,2026-01-30 16:42:40.036616
11763,11499,2082,30,2026-01-30 16:45:04.337888
11764,9733,2551,12,2026-01-30 16:38:45.703389
11765,5709,169,25,2026-01-30 16:35:21.011760
11766,13081,7457,38,2026-01-30 16:39:53.934128
11767,7604,6749,29,2026-01-30 16:36:03.569417
