item_id,seller_id,title,category,price,created_ts,status
6272,4434,Leather Boots,Shoes,43.85,2026-01-30 16:56:07.401050,sold
6273,1815,Leather Boots,Shoes,172.09,2026-01-30 16:57:25.870423,active
6274,3737,Smartphone,Electronics,29.79,2026-01-30 16:58:31.707848,active
6275,3275,Slip-On Canvas Shoes,Shoes,105.32,2026-01-30 17:04:50.120822,active
6276,1177,Leather Belt,Accessories,110.87,2026-01-30 17:03:45.121578,sold
6277,2805,Leather Boots,Shoes,27.52,2026-01-30 17:04:42.610928,active
6278,4638,White Sneakers,Shoes,174.77,2026-01-30 16:59:13.700745,active
6279,2987,Decorative Cushion,Home,59.75,2026-01-30 16:54:45.344004,active
6280,2123,Leather Boots,Shoes,54.3,2026-01-30 16:50:26.333870,active
6281,722,Silver Necklace,Accessories,191.2,2026-01-30 17:07:30.925909,removed
6282,884,Silver Necklace,Accessories,171.32,2026-01-30 16:56:49.189540,sold
6283,2445,Floral Summer Dress,Clothing,59.98,2026-01-30 16:53:38.956855,active
6284,1053,Striped T-Shirt,Clothing,176.23,2026-01-30 17:02:57.319068,sold
6285,3303,Oversized Sweater,Clothing,190.85,2026-01-30 16:51:14.314462,active
6286,2280,Floral Summer Dress,Clothing,158.04,2026-01-30 17:04:46.721835,active
6287,1926,Wall Art Print,Home,156.04,2026-01-30 16:51:17.312304,active
6288,4552,Laptop Stand,Electronics,34.79,2026-01-30 16:55:38.785106,active
6289,2517,Smartphone,Electronics,176.6,2026-01-30 16:50:47.651359,active
6290,647,Black Hoodie,Clothing,148.23,2026-01-30 17:04:00.280525,sold
6291,1146,Noise-Cancelling Earbuds,Electronics,61.36,2026-01-30 16:58:08.289836,active
6292,4741,Trail Hiking Shoes,Shoes,68.7,2026-01-30 16:53:21.518291,active
6293,322,Wooden Coffee Table,Home,180.58,2026-01-30 17:03:54.303889,active
6294,4746,Oversized Sweater,Clothing,89.99,2026-01-30 17:01:18.659759,active
6295,189,Wireless Mouse,Electronics,186.51,2026-01-30 16:55:00.994776,active
6296,1912,Black Hoodie,Clothing,130.14,2026-01-30 17:04:03.456849,active
6297,1409,Nike Running Shoes,Shoes,85.41,2026-01-30 16:57:22.543323,active
6298,474,Trail Hiking Shoes,Shoes,98.52,2026-01-30 16:59:18.143385,active
6299,3196,Oversized Sweater,Clothing,137.49,2026-01-30 16:53:11.083144,active
6300,2084,Smartphone,Electronics,161.47,2026-01-30 16:56:49.485032,active
6301,2913,Leather Belt,Accessories,9.5,2026-01-30 17:00:49.960986,active
6302,841,Portable Speaker,Electronics,13.98,2026-01-30 16:57:44.486894,removed
6303,3473,Blue Skinny Jeans,Clothing,29.69,2026-01-30 17:03:19.517592,active
6304,4844,Nike Running Shoes,Shoes,198.49,2026-01-30 16:52:50.048919,sold
6305,2510,Ceramic Vase,Home,86.03,2026-01-30 16:49:55.091588,active
6306,4241,Floor Lamp,Home,83.9,2026-01-30 17:02:14.598177,active
6307,3017,Wool Scarf,Accessories,7.24,2026-01-30 17:05:06.726591,sold
6308,2316,Vintage Denim Jacket,Clothing,169.08,2026-01-30 16:59:57.990759,active
6309,3320,Decorative Cushion,Home,65.72,2026-01-30 16:53:24.989029,active
6310,430,Ceramic Vase,Home,164.14,2026-01-30 17:06:54.086441,sold
6311,1597,Oversized Sweater,Clothing,60.7,2026-01-30 17:02:56.584652,active
6312,3989,Glass Storage Jar,Home,113.38,2026-01-30 16:57:59.678938,sold
6313,4614,Nike Running Shoes,Shoes,7.56,2026-01-30 17:06:27.135960,active
6314,2073,White Sneakers,Shoes,20.21,2026-01-30 16:59:10.336882,active
6315,3619,Noise-Cancelling Earbuds,Electronics,8.44,2026-01-30 17:00:38.576082,active
6316,182,Floral Summer Dress,Clothing,146.4,2026-01-30 17:03:25.648698,sold
6317,2452,Gold Hoop Earrings,Accessories,48.4,2026-01-30 16:57:23.422444,active
6318,263,Blue Skinny Jeans,Clothing,43.53,2026-01-30 16:59:46.405758,removed
6319,2920,Floor Lamp,Home,182.37,2026-01-30 17:00:51.899149,active
6320,2020,Smartphone,Electronics,119.27,2026-01-30 16:58:59.051153,sold
6321,816,Blue Skinny Jeans,Clothing,112.84,2026-01-30 16:56:08.416643,active
6322,4098,Glass Storage Jar,Home,56.87,2026-01-30 16:52:14.563184,active
6323,3368,Corduroy Pants,Clothing,117.93,2026-01-30 16:52:17.510466,active
6324,1005,Floor Lamp,Home,60.46,2026-01-30 17:01:55.131168,active
6325,4222,Leather Boots,Shoes,36.68,2026-01-30 16:54:59.297729,active
6326,1797,Striped T-Shirt,Clothing,84.61,2026-01-30 16:57:25.219887,active
6327,4589,Smartphone,Electronics,96.96,2026-01-30 16:55:19.145435,active
6328,4365,Gold Hoop Earrings,Accessories,134.09,2026-01-30 17:04:31.631531,active
6329,2673,Gold Hoop Earrings,Accessories,144.28,2026-01-30 16:50:44.581732,active
6330,4433,Bluetooth Headphones,Electronics,190.76,2026-01-30 16:53:14.842685,active
6331,4912,Glass Storage Jar,Home,50.63,2026-01-30 16:57:00.433450,active
6332,4648,Slip-On Canvas Shoes,Shoes,10.58,2026-01-30 17:04:24.607561,sold
6333,1931,Smartphone,Electronics,50.6,2026-01-30 17:01:12.726066,active
6334,3951,Heeled Sandals,Shoes,45.17,2026-01-30 16:54:11.962366,active
6335,722,Bluetooth Headphones,Electronics,116.73,2026-01-30 17:00:24.330851,removed
6336,2888,Vintage Denim Jacket,Clothing,14.86,2026-01-30 16:56:53.335214,active
6337,4489,Portable Speaker,Electronics,74.37,2026-01-30 16:51:37.643263,sold
6338,4049,Glass Storage Jar,Home,49.4,2026-01-30 16:53:02.269292,active
6339,2759,Glass Storage Jar,Home,95.34,2026-01-30 16:54:00.233539,active
6340,1600,White Sneakers,Shoes,110.22,2026-01-30 17:04:28.407130,active
6341,1262,Laptop Stand,Electronics,22.57,2026-01-30 16:57:56.292477,sold
6342,2839,Leather Boots,Shoes,37.45,2026-01-30 16:59:39.611011,active
6343,749,Decorative Cushion,Home,40.62,2026-01-30 16:57:26.023544,active
6344,2210,Wireless Mouse,Electronics,20.92,2026-01-30 17:01:13.675815,active
6345,490,Smartphone,Electronics,84.22,2026-01-30 16:50:14.964034,active
6346,2729,Bluetooth Headphones,Electronics,97.94,2026-01-30 16:52:27.107168,active
6347,838,Leather Boots,Shoes,15.75,2026-01-30 16:52:02.345079,active
6348,3273,White Sneakers,Shoes,9.09,2026-01-30 16:54:14.068595,active
6349,232,Slip-On Canvas Shoes,Shoes,61.79,2026-01-30 17:04:02.821238,sold
6350,1887,Slip-On Canvas Shoes,Shoes,184.7,2026-01-30 17:01:26.364370,active
6351,2298,Trail Hiking Shoes,Shoes,109.03,2026-01-30 16:52:45.064040,active
6352,2780,Wool Scarf,Accessories,156.22,2026-01-30 17:04:55.722699,active
6353,3337,USB-C Charging Cable,Electronics,74.07,2026-01-30 17:06:55.889842,active
6354,216,Gold Hoop Earrings,Accessories,108.57,2026-01-30 16:58:19.709323,sold
6355,2863,Blue Skinny Jeans,Clothing,137.54,2026-01-30 16:49:56.501441,active
6356,162,Wool Winter Coat,Clothing,128.5,2026-01-30 17:05:03.350723,sold
6357,2812,Leather Belt,Accessories,144.68,2026-01-30 16:51:05.643904,sold
6358,2722,Floor Lamp,Home,70.69,2026-01-30 17:00:24.727720,active
6359,3062,Wooden Coffee Table,Home,191.42,2026-01-30 17:05:11.545522,active
6360,3655,Portable Speaker,Electronics,62.68,2026-01-30 17:05:47.620876,active
6361,3590,Vintage Denim Jacket,Clothing,58.74,2026-01-30 16:56:54.567400,active
6362,608,Heeled Sandals,Shoes,177.0,2026-01-30 16:56:07.508985,active
6363,2153,Canvas Tote Bag,Accessories,171.13,2026-01-30 17:01:25.025052,sold
6364,1683,Leather Boots,Shoes,68.23,2026-01-30 16:51:12.530796,active
6365,3122,Noise-Cancelling Earbuds,Electronics,14.54,2026-01-30 17:06:33.615113,active
6366,3453,Portable Speaker,Electronics,31.11,2026-01-30 17:02:37.173209,sold
6367,381,Ceramic Vase,Home,116.57,2026-01-30 16:52:06.804964,active
6368,1864,Portable Speaker,Electronics,16.36,2026-01-30 16:51:35.886953,active
6369,4888,Wall Art Print,Home,95.91,2026-01-30 17:02:48.238840,removed
6370,1440,Noise-Cancelling Earbuds,Electronics,140.22,2026-01-30 17:06:22.570283,active
6371,2571,Throw Blanket,Home,117.21,2026-01-30 16:58:58.714164,active
6372,3943,Vintage Denim Jacket,Clothing,144.76,2026-01-30 17:04:30.300109,sold
6373,225,Portable Speaker,Electronics,163.58,2026-01-30 17:06:40.648460,active
6374,4153,Leather Belt,Accessories,142.21,2026-01-30 17:06:21.080075,active
6375,3828,Black Hoodie,Clothing,187.95,2026-01-30 16:54:06.952703,active
6376,410,Platform Sneakers,Shoes,52.91,2026-01-30 17:05:30.330051,active
6377,2860,Leather Boots,Shoes,14.68,2026-01-30 16:53:52.123004,active
6378,2052,Bluetooth Headphones,Electronics,160.37,2026-01-30 16:51:47.058980,sold
6379,602,Platform Sneakers,Shoes,190.9,2026-01-30 17:04:06.222225,active
6380,1843,Laptop Stand,Electronics,130.04,2026-01-30 16:55:30.628784,active
6381,2663,Throw Blanket,Home,76.51,2026-01-30 17:00:06.072318,active
6382,3312,Trail Hiking Shoes,Shoes,138.02,2026-01-30 16:56:36.146722,sold
6383,4376,Nike Running Shoes,Shoes,95.07,2026-01-30 17:03:03.244168,active
6384,4797,Laptop Stand,Electronics,41.42,2026-01-30 16:53:49.813126,sold
6385,4761,Wall Art Print,Home,93.48,2026-01-30 16:57:11.698518,sold
6386,2668,Slip-On Canvas Shoes,Shoes,22.51,2026-01-30 16:52:10.820141,active
6387,1145,Wooden Coffee Table,Home,174.83,2026-01-30 16:52:44.166596,active
6388,2146,Trail Hiking Shoes,Shoes,146.93,2026-01-30 17:07:02.517354,active
6389,4445,Trail Hiking Shoes,Shoes,146.51,2026-01-30 16:57:29.633446,active
6390,4002,Vintage Denim Jacket,Clothing,121.0,2026-01-30 16:54:09.650394,active
6391,2687,Vintage Denim Jacket,Clothing,97.02,2026-01-30 17:00:11.639420,sold
6392,545,Decorative Cushion,Home,58.08,2026-01-30 16:58:24.587267,active
6393,4086,Throw Blanket,Home,32.27,2026-01-30 16:56:19.681383,active
6394,3262,Decorative Cushion,Home,127.75,2026-01-30 17:06:39.607761,active
6395,1117,Leather Belt,Accessories,150.42,2026-01-30 16:55:16.809142,active
6396,4721,Glass Storage Jar,Home,65.59,2026-01-30 16:57:12.683822,removed
6397,4363,Portable Speaker,Electronics,17.1,2026-01-30 17:01:52.357523,active
6398,1107,Leather Boots,Shoes,58.2,2026-01-30 17:06:55.380567,removed
6399,1372,Ceramic Vase,Home,93.34,2026-01-30 17:05:24.788224,sold
6400,4550,Throw Blanket,Home,136.7,2026-01-30 17:06:26.930075,active
6401,764,Decorative Cushion,Home,56.63,2026-01-30 16:56:07.037853,active
6402,2923,Black Hoodie,Clothing,162.87,2026-01-30 17:02:27.924927,removed
6403,3198,Ceramic Vase,Home,172.65,2026-01-30 17:04:22.074595,active
6404,4206,Ceramic Vase,Home,134.14,2026-01-30 16:49:57.760147,active
6405,3642,Vintage Denim Jacket,Clothing,74.98,2026-01-30 17:06:59.149572,removed
6406,762,Portable Speaker,Electronics,136.43,2026-01-30 17:00:29.279912,sold
6407,2644,Floral Summer Dress,Clothing,11.0,2026-01-30 17:04:43.790804,sold
6408,1469,Nike Running Shoes,Shoes,116.65,2026-01-30 17:01:30.201309,active
6409,1663,Black Hoodie,Clothing,150.3,2026-01-30 17:06:31.116138,active
6410,4547,Trail Hiking Shoes,Shoes,87.98,2026-01-30 17:02:00.937052,active
6411,2442,Slip-On Canvas Shoes,Shoes,31.85,2026-01-30 17:03:46.906928,active
6412,3002,Leather Boots,Shoes,174.49,2026-01-30 16:53:53.849895,removed
6413,4088,Wool Winter Coat,Clothing,144.58,2026-01-30 16:59:31.946136,sold
6414,1749,Silver Necklace,Accessories,135.17,2026-01-30 16:55:09.009982,active
6415,3265,Throw Blanket,Home,167.0,2026-01-30 17:06:50.162301,sold
6416,3091,White Sneakers,Shoes,30.11,2026-01-30 16:56:06.883506,active
6417,3749,Wool Scarf,Accessories,189.52,2026-01-30 17:04:12.230323,active
6418,4721,Noise-Cancelling Earbuds,Electronics,69.0,2026-01-30 16:51:46.818070,active
6419,319,Silver Necklace,Accessories,187.23,2026-01-30 17:05:11.309170,active
6420,1375,Wall Art Print,Home,92.87,2026-01-30 17:05:01.258910,active
6421,1941,Leather Boots,Shoes,26.65,2026-01-30 16:56:34.548696,removed
6422,248,Corduroy Pants,Clothing,80.63,2026-01-30 17:05:57.572228,sold
6423,644,Ceramic Vase,Home,111.67,2026-01-30 16:56:39.413614,active
6424,4453,Ceramic Vase,Home,64.16,2026-01-30 17:07:11.232283,active
6425,3613,Portable Speaker,Electronics,19.91,2026-01-30 16:54:10.976385,active
6426,2415,Minimalist Wallet,Accessories,109.58,2026-01-30 16:51:12.470354,sold
6427,1812,White Sneakers,Shoes,67.88,2026-01-30 17:04:23.524344,active
6428,4183,Leather Belt,Accessories,36.09,2026-01-30 16:53:49.297291,active
6429,723,Blue Skinny Jeans,Clothing,178.44,2026-01-30 16:53:22.217411,sold
6430,2812,Gold Hoop Earrings,Accessories,162.32,2026-01-30 17:05:36.466466,active
6431,3334,Ceramic Vase,Home,165.81,2026-01-30 17:06:04.162065,active
6432,824,Floral Summer Dress,Clothing,194.66,2026-01-30 17:00:56.860919,sold
6433,3415,Silver Necklace,Accessories,76.26,2026-01-30 17:05:24.824627,active
6434,4377,Wool Scarf,Accessories,42.99,2026-01-30 17:03:23.080173,active
6435,2181,Glass Storage Jar,Home,146.12,2026-01-30 16:56:53.791921,active
6436,4175,Bluetooth Headphones,Electronics,147.57,2026-01-30 16:50:11.592216,active
6437,3647,Wireless Mouse,Electronics,76.54,2026-01-30 17:05:10.760155,sold
6438,2738,Portable Speaker,Electronics,17.3,2026-01-30 17:04:24.053603,sold
6439,1438,Decorative Cushion,Home,179.7,2026-01-30 17:06:30.735054,active
6440,2440,Platform Sneakers,Shoes,27.31,2026-01-30 16:58:03.778586,sold
6441,685,Leather Belt,Accessories,77.86,2026-01-30 16:57:00.998224,sold
6442,3088,Wall Art Print,Home,67.23,2026-01-30 17:04:43.456544,active
6443,3544,Laptop Stand,Electronics,179.94,2026-01-30 17:02:29.776899,active
6444,2808,Wireless Mouse,Electronics,43.21,2026-01-30 17:05:21.902125,sold
6445,3729,Decorative Cushion,Home,144.21,2026-01-30 17:04:20.860615,active
6446,3994,Noise-Cancelling Earbuds,Electronics,141.68,2026-01-30 17:04:25.352935,active
6447,3997,Throw Blanket,Home,149.58,2026-01-30 17:02:09.360763,active
6448,718,Black Hoodie,Clothing,138.03,2026-01-30 16:58:41.841275,active
6449,2020,Laptop Stand,Electronics,78.67,2026-01-30 16:55:55.004854,active
6450,3880,Oversized Sweater,Clothing,17.96,2026-01-30 17:00:25.285217,active
6451,2296,Canvas Tote Bag,Accessories,115.71,2026-01-30 17:04:13.502292,active
6452,4842,Canvas Tote Bag,Accessories,58.89,2026-01-30 17:02:51.808362,active
6453,699,Laptop Stand,Electronics,69.34,2026-01-30 16:57:44.522693,sold
6454,1846,Wall Art Print,Home,16.59,2026-01-30 16:50:04.538965,active
6455,3183,Platform Sneakers,Shoes,121.85,2026-01-30 16:50:31.266729,active
6456,451,Throw Blanket,Home,115.27,2026-01-30 17:01:07.919912,active
6457,316,Throw Blanket,Home,135.77,2026-01-30 17:00:55.568849,active
6458,2816,Gold Hoop Earrings,Accessories,194.86,2026-01-30 17:03:49.300863,active
6459,1053,Wireless Mouse,Electronics,154.9,2026-01-30 16:52:01.979601,sold
6460,4460,Wooden Coffee Table,Home,194.26,2026-01-30 16:56:47.714798,active
6461,4892,Vintage Denim Jacket,Clothing,126.4,2026-01-30 17:00:53.559975,removed
6462,107,Floor Lamp,Home,13.64,2026-01-30 16:55:13.819547,active
6463,4713,Blue Skinny Jeans,Clothing,75.81,2026-01-30 16:51:03.810616,active
6464,1612,Wireless Mouse,Electronics,60.12,2026-01-30 16:52:25.448235,active
6465,2770,Sunglasses,Accessories,116.8,2026-01-30 16:58:52.675162,active
6466,3149,Silver Necklace,Accessories,8.82,2026-01-30 17:07:02.237754,active
6467,2375,Sunglasses,Accessories,24.36,2026-01-30 17:04:32.071092,sold
6468,4337,Floral Summer Dress,Clothing,118.08,2026-01-30 17:03:19.215719,active
6469,1557,Decorative Cushion,Home,38.57,2026-01-30 17:04:49.717264,active
6470,4509,Vintage Denim Jacket,Clothing,155.93,2026-01-30 17:01:55.613649,sold
6471,3237,Minimalist Wallet,Accessories,48.75,2026-01-30 17:03:51.053679,sold
6472,3230,Smartphone,Electronics,9.97,2026-01-30 16:55:19.951060,active
6473,4352,Gold Hoop Earrings,Accessories,17.95,2026-01-30 16:58:11.634718,active
6474,2428,Canvas Tote Bag,Accessories,198.94,2026-01-30 17:02:48.985878,active
6475,2079,Decorative Cushion,Home,9.03,2026-01-30 16:54:16.534270,active
6476,2977,Bluetooth Headphones,Electronics,164.05,2026-01-30 17:01:57.464221,sold
6477,264,Floor Lamp,Home,114.33,2026-01-30 17:04:27.910098,active
6478,3102,Wall Art Print,Home,92.13,2026-01-30 17:03:58.490961,removed
6479,1361,Black Hoodie,Clothing,166.52,2026-01-30 16:53:09.556817,active
6480,1727,Noise-Cancelling Earbuds,Electronics,24.28,2026-01-30 16:57:02.656138,active
6481,908,Decorative Cushion,Home,88.83,2026-01-30 16:52:51.440394,sold
6482,199,Black Hoodie,Clothing,198.67,2026-01-30 17:05:21.501214,active
6483,3366,Throw Blanket,Home,50.86,2026-01-30 17:06:35.337727,active
6484,2836,Heeled Sandals,Shoes,190.25,2026-01-30 17:05:30.088745,sold
6485,578,USB-C Charging Cable,Electronics,35.3,2026-01-30 16:53:37.446104,active
6486,3845,Decorative Cushion,Home,155.71,2026-01-30 17:06:38.957955,active
6487,611,Corduroy Pants,Clothing,34.06,2026-01-30 17:06:11.961340,active
6488,3182,Wool Scarf,Accessories,149.25,2026-01-30 17:01:13.875224,removed
6489,3988,Wall Art Print,Home,56.5,2026-01-30 17:00:51.757546,active
6490,4902,Sunglasses,Accessories,22.51,2026-01-30 17:05:54.392363,active
6491,2083,Floor Lamp,Home,194.98,2026-01-30 17:07:07.057777,sold
6492,1604,Leather Boots,Shoes,12.82,2026-01-30 16:53:09.127499,active
6493,2776,Canvas Tote Bag,Accessories,94.91,2026-01-30 17:02:12.362046,sold
6494,2334,Heeled Sandals,Shoes,20.96,2026-01-30 16:52:37.256433,active
6495,3675,Decorative Cushion,Home,127.83,2026-01-30 16:56:48.117704,active
6496,2100,Gold Hoop Earrings,Accessories,38.29,2026-01-30 16:57:18.215638,sold
6497,109,Ceramic Vase,Home,21.62,2026-01-30 16:54:15.970402,active
6498,4298,Slip-On Canvas Shoes,Shoes,146.83,2026-01-30 16:51:11.186169,active
6499,4423,Bluetooth Headphones,Electronics,92.39,2026-01-30 16:56:12.353766,active
6500,988,Platform Sneakers,Shoes,187.25,2026-01-30 17:06:38.022989,sold
6501,756,Oversized Sweater,Clothing,131.78,2026-01-30 16:51:41.738560,sold
6502,2589,Wool Winter Coat,Clothing,51.25,2026-01-30 17:02:31.070098,active
6503,2988,Oversized Sweater,Clothing,48.38,2026-01-30 16:57:24.971434,active
6504,2520,Nike Running Shoes,Shoes,64.89,2026-01-30 17:06:08.588173,active
6505,1324,Nike Running Shoes,Shoes,21.62,2026-01-30 16:57:45.004494,active
6506,3385,Sunglasses,Accessories,156.92,2026-01-30 17:01:42.498846,active
6507,1009,Leather Belt,Accessories,150.14,2026-01-30 16:51:42.993337,active
6508,17,Black Hoodie,Clothing,192.2,2026-01-30 17:02:25.648809,sold
6509,130,Wool Winter Coat,Clothing,79.92,2026-01-30 16:53:00.787699,active
6510,1069,Sunglasses,Accessories,141.95,2026-01-30 17:05:05.891662,sold
6511,2737,Canvas Tote Bag,Accessories,154.68,2026-01-30 17:03:39.691699,active
6512,617,Noise-Cancelling Earbuds,Electronics,10.9,2026-01-30 16:54:45.998931,active
6513,3692,Leather Belt,Accessories,136.23,2026-01-30 16:58:28.701610,active
6514,26,Decorative Cushion,Home,16.56,2026-01-30 16:51:55.615278,active
6515,3142,Leather Boots,Shoes,138.97,2026-01-30 17:04:59.844746,active
6516,4621,Decorative Cushion,Home,103.26,2026-01-30 17:00:23.089409,active
6517,205,Slip-On Canvas Shoes,Shoes,98.91,2026-01-30 17:07:29.824046,active
6518,3103,Corduroy Pants,Clothing,75.01,2026-01-30 16:54:40.604625,active
6519,825,Wall Art Print,Home,37.94,2026-01-30 17:01:46.363743,sold
6520,3897,Trail Hiking Shoes,Shoes,16.49,2026-01-30 16:57:06.797470,active
6521,1962,Bluetooth Headphones,Electronics,129.02,2026-01-30 16:56:56.206030,sold
6522,425,White Sneakers,Shoes,64.64,2026-01-30 16:52:12.618280,sold
6523,2138,Slip-On Canvas Shoes,Shoes,147.99,2026-01-30 16:54:48.408398,active
6524,2695,Oversized Sweater,Clothing,16.39,2026-01-30 16:54:17.743421,active
6525,3267,Bluetooth Headphones,Electronics,109.2,2026-01-30 17:00:42.094659,active
6526,3940,Nike Running Shoes,Shoes,7.57,2026-01-30 17:05:54.914494,sold
6527,1078,Decorative Cushion,Home,37.2,2026-01-30 16:56:14.208759,removed
6528,2844,Striped T-Shirt,Clothing,140.75,2026-01-30 17:01:54.008453,active
6529,1904,Sunglasses,Accessories,78.21,2026-01-30 16:57:49.817240,active
6530,426,Floor Lamp,Home,115.98,2026-01-30 16:49:46.145862,active
6531,4575,Canvas Tote Bag,Accessories,197.29,2026-01-30 16:51:58.861331,active
6532,1560,Laptop Stand,Electronics,14.88,2026-01-30 16:55:24.105658,sold
6533,3952,USB-C Charging Cable,Electronics,77.53,2026-01-30 17:02:03.465443,active
6534,4164,Slip-On Canvas Shoes,Shoes,21.31,2026-01-30 17:01:56.800645,sold
6535,2940,Noise-Cancelling Earbuds,Electronics,173.96,2026-01-30 17:02:25.402825,sold
6536,3724,USB-C Charging Cable,Electronics,143.23,2026-01-30 17:02:20.129420,removed
6537,2234,Wool Winter Coat,Clothing,21.61,2026-01-30 17:02:49.992434,active
6538,1176,Wool Scarf,Accessories,53.19,2026-01-30 16:54:11.723641,sold
6539,1309,Silver Necklace,Accessories,89.68,2026-01-30 16:51:17.901776,active
6540,1778,Portable Speaker,Electronics,160.01,2026-01-30 16:50:38.452499,active
6541,2452,Minimalist Wallet,Accessories,154.29,2026-01-30 16:55:34.491544,sold
6542,336,Throw Blanket,Home,77.07,2026-01-30 16:53:48.628755,active
6543,960,Wireless Mouse,Electronics,87.96,2026-01-30 17:05:55.884660,active
6544,1122,Minimalist Wallet,Accessories,52.2,2026-01-30 17:07:31.478592,sold
6545,1099,Floor Lamp,Home,180.58,2026-01-30 17:06:29.467695,active
6546,1069,Silver Necklace,Accessories,42.49,2026-01-30 17:06:59.586632,active
6547,4774,USB-C Charging Cable,Electronics,10.46,2026-01-30 17:00:21.090631,active
6548,4478,Portable Speaker,Electronics,151.55,2026-01-30 17:03:03.101188,active
6549,2435,Vintage Denim Jacket,Clothing,48.95,2026-01-30 16:50:24.152821,active
6550,4555,Smartphone,Electronics,69.17,2026-01-30 16:54:08.949434,active
6551,4628,Platform Sneakers,Shoes,162.12,2026-01-30 17:00:44.230507,active
6552,1480,Smartphone,Electronics,56.67,2026-01-30 16:55:01.707944,active
6553,1877,Wooden Coffee Table,Home,115.83,2026-01-30 16:56:41.272559,active
6554,4377,Wool Scarf,Accessories,31.6,2026-01-30 16:56:15.573310,sold
6555,2816,Slip-On Canvas Shoes,Shoes,169.46,2026-01-30 17:07:00.502435,active
6556,208,Leather Belt,Accessories,153.77,2026-01-30 16:59:39.325220,active
6557,505,Throw Blanket,Home,115.41,2026-01-30 17:00:01.925863,active
6558,3795,Wool Winter Coat,Clothing,142.04,2026-01-30 16:54:16.114984,removed
6559,1402,Wall Art Print,Home,151.17,2026-01-30 16:58:39.046460,active
6560,3330,Floor Lamp,Home,163.03,2026-01-30 17:06:19.753096,active
6561,2093,Trail Hiking Shoes,Shoes,155.92,2026-01-30 17:05:23.128492,active
6562,2613,Silver Necklace,Accessories,199.54,2026-01-30 16:51:57.473096,active
6563,2839,Bluetooth Headphones,Electronics,44.64,2026-01-30 16:55:17.702778,active
6564,2629,Wireless Mouse,Electronics,197.96,2026-01-30 16:59:07.857705,active
6565,3016,Smartphone,Electronics,88.0,2026-01-30 16:52:08.139393,active
6566,2461,Wall Art Print,Home,148.0,2026-01-30 16:51:41.189421,active
6567,3703,Glass Storage Jar,Home,155.12,2026-01-30 16:50:22.695134,active
6568,2126,Black Hoodie,Clothing,35.82,2026-01-30 16:51:53.101214,active
6569,3373,Canvas Tote Bag,Accessories,102.53,2026-01-30 17:05:16.413924,sold
6570,1067,Bluetooth Headphones,Electronics,162.07,2026-01-30 17:04:36.588361,active
6571,2774,Decorative Cushion,Home,89.99,2026-01-30 17:03:02.649237,active
6572,2989,Ceramic Vase,Home,71.87,2026-01-30 17:06:15.336006,active
6573,603,White Sneakers,Shoes,191.32,2026-01-30 16:54:40.559549,active
6574,4587,White Sneakers,Shoes,133.26,2026-01-30 17:05:22.091296,sold
6575,801,Glass Storage Jar,Home,106.2,2026-01-30 17:00:36.966096,active
6576,1494,Glass Storage Jar,Home,33.27,2026-01-30 17:03:17.489033,active
6577,373,Floor Lamp,Home,143.96,2026-01-30 16:54:19.858576,active
6578,2892,Canvas Tote Bag,Accessories,164.56,2026-01-30 16:55:13.051141,removed
6579,3320,Wall Art Print,Home,147.57,2026-01-30 17:05:39.085555,sold
6580,222,Wireless Mouse,Electronics,50.65,2026-01-30 16:55:15.786353,active
6581,3889,Smartphone,Electronics,70.3,2026-01-30 17:07:29.130271,active
6582,3271,Wooden Coffee Table,Home,134.81,2026-01-30 17:03:19.769447,active
6583,4581,Trail Hiking Shoes,Shoes,14.78,2026-01-30 16:52:18.365926,sold
6584,3082,USB-C Charging Cable,Electronics,103.74,2026-01-30 17:04:56.276354,active
6585,2115,Wireless Mouse,Electronics,182.72,2026-01-30 17:01:25.013036,active
6586,1081,Floral Summer Dress,Clothing,137.93,2026-01-30 17:03:57.077798,sold
6587,2701,Smartphone,Electronics,146.53,2026-01-30 16:50:32.479963,sold
6588,4148,Glass Storage Jar,Home,77.88,2026-01-30 16:52:15.510472,active
6589,2139,Wall Art Print,Home,168.06,2026-01-30 16:53:43.249389,active
6590,2152,Silver Necklace,Accessories,178.31,2026-01-30 16:50:13.731228,active
6591,600,Minimalist Wallet,Accessories,69.29,2026-01-30 16:54:16.041881,active
6592,2157,Corduroy Pants,Clothing,11.04,2026-01-30 17:02:17.439892,active
6593,1577,Wooden Coffee Table,Home,119.53,2026-01-30 16:57:26.344256,active
6594,269,Leather Belt,Accessories,66.39,2026-01-30 17:07:29.817883,active
6595,4258,Wooden Coffee Table,Home,62.62,2026-01-30 17:06:16.382849,active
6596,2596,Noise-Cancelling Earbuds,Electronics,153.4,2026-01-30 16:50:19.055045,active
6597,2100,Heeled Sandals,Shoes,79.27,2026-01-30 16:56:00.041726,active
6598,651,Glass Storage Jar,Home,41.84,2026-01-30 17:02:20.751474,active
6599,4815,Nike Running Shoes,Shoes,76.34,2026-01-30 16:58:19.015476,sold
6600,1356,Gold Hoop Earrings,Accessories,22.47,2026-01-30 16:58:27.427634,active
6601,3506,Bluetooth Headphones,Electronics,141.33,2026-01-30 17:04:48.505419,active
6602,4565,Platform Sneakers,Shoes,69.6,2026-01-30 17:05:11.229644,active
6603,2414,Corduroy Pants,Clothing,130.33,2026-01-30 16:51:48.546573,active
6604,2968,Platform Sneakers,Shoes,167.63,2026-01-30 16:51:16.064108,active
