impression_id,search_id,item_id,position,timestamp
54340,4008,5643,6,2026-01-30 16:37:42.608265
54341,10081,2784,44,2026-01-30 16:41:30.635114
54342,7387,6078,26,2026-01-30 16:44:35.716748
54343,16197,3352,41,2026-01-30 16:44:00.132091
54344,2771,7843,25,2026-01-30 16:43:16.927420
54345,7242,4818,20,2026-01-30 16:37:38.586431
54346,941,3419,34,2026-01-30 16:36:20.393590
54347,15248,6976,14,2026-01-30 16:35:47.043365
54348,12165,2244,32,2026-01-30 16:34:43.554744
54349,8384,5180,46,2026-01-30 16:36:17.911237
54350,5811,6113,41,2026-01-30 16:43:48.427155
54351,7352,5329,38,2026-01-30 16:43:51.299750
54352,4982,3043,2,2026-01-30 16:35:16.864518
54353,655,5200,13,2026-01-30 16:35:39.813016
54354,13975,1800,38,2026-01-30 16:41:25.591534
54355,948,6168,21,2026-01-30 16:41:54.751411
54356,1266,5777,39,2026-01-30 16:44:06.750377
54357,5176,1507,43,2026-01-30 16:37:12.889004
54358,15260,4910,9,2026-01-30 16:35:14.579201
54359,1855,1938,2,2026-01-30 16:39:03.079538
54360,3532,2031,41,2026-01-30 16:42:51.357628
54361,19841,1137,7,2026-01-30 16:36:15.417461
54362,4188,4444,12,2026-01-30 16:39:56.050602
54363,16290,6928,44,2026-01-30 16:35:54.101382
54364,13251,2222,31,2026-01-30 16:40:19.621717
54365,16990,6662,11,2026-01-30 16:44:38.709492
54366,2822,5520,30,2026-01-30 16:46:13.641737
54367,15256,6057,43,2026-01-30 16:41:31.537896
54368,18690,6291,6,2026-01-30 16:44:02.357951
54369,3859,7231,14,2026-01-30 16:44:13.402518
54370,10967,7547,4,2026-01-30 16:35:23.918646
54371,6271,7156,11,2026-01-30 16:39:10.270199
54372,19421,1471,37,2026-01-30 16:39:22.722124
54373,6532,1944,15,2026-01-30 16:46:19.957509
54374,19650,5913,48,2026-01-30 16:42:01.411209
54375,9362,6428,49,2026-01-30 16:39:15.642930
54376,15224,3678,38,2026-01-30 16:40:05.327622
54377,1898,3386,48,2026-01-30 16:45:34.414028
54378,1403,1779,6,2026-01-30 16:34:38.471869
54379,16755,1505,28,2026-01-30 16:40:34.337630
54380,12740,7326,14,2026-01-30 16:36:24.901907
54381,15245,6138,43,2026-01-30 16:39:22.987246
54382,13966,2121,44,2026-01-30 16:45:45.472037
54383,18890,2687,17,2026-01-30 16:36:54.197199
54384,18005,1961,43,2026-01-30 16:38:24.592454
54385,15269,6274,25,2026-01-30 16:41:08.437920
54386,9799,1263,35,2026-01-30 16:35:42.183400
54387,13552,2897,9,2026-01-30 16:35:01.535444
54388,902,2972,46,2026-01-30 16:39:45.807904
54389,18900,6417,7,2026-01-30 16:42:51.598841
54390,5945,4922,14,2026-01-30 16:44:35.234314
54391,17545,3871,31,2026-01-30 16:41:19.975156
54392,13481,6533,12,2026-01-30 16:41:30.759993
54393,14961,1449,16,2026-01-30 16:39:55.886064
54394,4421,1890,20,2026-01-30 16:44:20.132821
54395,7867,4942,13,2026-01-30 16:45:02.165177
54396,17406,1820,23,2026-01-30 16:43:48.155386
54397,18186,2508,25,2026-01-30 16:43:28.285942
54398,10885,321,17,2026-01-30 16:37:19.177769
54399,16773,7893,3,2026-01-30 16:45:47.542132
54400,10835,920,47,2026-01-30 16:36:46.812011
54401,14916,775,11,2026-01-30 16:38:39.406850
54402,7317,2037,45,2026-01-30 16:38:30.466245
54403,18961,330,6,2026-01-30 16:39:38.905802
54404,4669,3976,8,2026-01-30 16:41:28.803029
54405,8653,6923,22,2026-01-30 16:39:15.912079
54406,10832,2684,16,2026-01-30 16:40:42.328470
54407,3569,4694,43,2026-01-30 16:36:05.115144
54408,14138,4492,28,2026-01-30 16:34:36.691797
54409,17608,7069,1,2026-01-30 16:34:31.611736
54410,2809,1832,16,2026-01-30 16:44:50.590868
54411,11722,3375,44,2026-01-30 16:38:05.337054
54412,7683,6535,22,2026-01-30 16:45:52.017763
54413,3516,5652,2,2026-01-30 16:42:26.237597
54414,11388,3978,11,2026-01-30 16:34:43.091674
54415,6129,7355,19,2026-01-30 16:45:40.291325
54416,12096,5405,28,2026-01-30 16:37:30.037797
54417,17317,2252,8,2026-01-30 16:46:00.231635
54418,793,7979,5,2026-01-30 16:37:03.436541
54419,18172,3769,44,2026-01-30 16:45:52.593214
54420,18428,1384,19,2026-01-30 16:42:05.799883
54421,9855,879,33,2026-01-30 16:37:44.277925
54422,9256,2759,17,2026-01-30 16:45:45.244427
54423,15508,5172,11,2026-01-30 16:44:19.348937
54424,4844,414,12,2026-01-30 16:36:03.044980
54425,19172,655,20,2026-01-30 16:38:31.799294
54426,4253,6103,29,2026-01-30 16:37:27.300798
54427,12879,2227,34,2026-01-30 16:41:31.822555
54428,1800,5236,2,2026-01-30 16:42:41.327322
54429,12659,1410,23,2026-01-30 16:38:51.838593
54430,6552,7129,22,2026-01-30 16:37:55.550922
54431,14666,6237,43,2026-01-30 16:34:31.880519
54432,3409,391,6,2026-01-30 16:34:34.338497
54433,428,4293,45,2026-01-30 16:36:20.459856
54434,6046,1374,45,2026-01-30 16:45:37.264914
54435,1576,6252,11,2026-01-30 16:43:14.129212
54436,14494,7953,35,2026-01-30 16:46:06.633962
54437,3547,5558,44,2026-01-30 16:35:52.899021
54438,2656,4375,36,2026-01-30 16:37:08.989083
54439,9997,7203,15,2026-01-30 16:42:56.275642
54440,7265,1622,37,2026-01-30 16:38:12.120548
54441,18525,161,46,2026-01-30 16:45:45.726172
54442,7527,7790,41,2026-01-30 16:36:15.347943
54443,6355,1826,26,2026-01-30 16:40:18.773093
54444,4292,5464,5,2026-01-30 16:46:06.156786
54445,10797,2306,29,2026-01-30 16:40:19.988818
54446,13370,4180,23,2026-01-30 16:40:42.696640
54447,12700,851,10,2026-01-30 16:39:05.404537
54448,3631,7065,3,2026-01-30 16:35:36.616993
54449,10,10,46,2026-01-30 16:44:06.401300
54450,6911,4578,30,2026-01-30 16:45:17.680038
54451,4200,4636,11,2026-01-30 16:43:51.308315
54452,11933,5477,44,2026-01-30 16:35:43.704345
54453,15113,5333,38,2026-01-30 16:43:46.733547
54454,1620,299,43,2026-01-30 16:43:31.634916
54455,3149,4135,9,2026-01-30 16:34:37.999242
54456,15355,955,28,2026-01-30 16:44:08.828488
54457,4915,7262,26,2026-01-30 16:42:40.072856
54458,10835,6788,2,2026-01-30 16:36:45.812011
54459,16533,315,31,2026-01-30 16:41:33.563718
54460,8978,1654,21,2026-01-30 16:44:26.095670
54461,5414,5398,49,2026-01-30 16:41:42.971076
54462,3582,5243,1,2026-01-30 16:36:54.068790
54463,16103,7570,1,2026-01-30 16:43:25.725063
54464,16435,7292,10,2026-01-30 16:35:28.125825
54465,17522,4843,37,2026-01-30 16:36:24.873166
54466,17105,2839,32,2026-01-30 16:42:53.098825
54467,17044,1789,44,2026-01-30 16:41:44.455481
54468,1275,7369,47,2026-01-30 16:43:56.213598
54469,7039,3233,45,2026-01-30 16:44:59.557124
54470,5956,3016,5,2026-01-30 16:43:31.161345
54471,674,5860,40,2026-01-30 16:45:38.830741
54472,8850,6092,4,2026-01-30 16:40:35.259222
54473,19191,7684,17,2026-01-30 16:40:19.124358
54474,10188,715,4,2026-01-30 16:37:45.018335
54475,3837,2262,43,2026-01-30 16:42:47.782738
54476,9159,3782,38,2026-01-30 16:35:21.731721
54477,14619,1666,46,2026-01-30 16:35:25.633542
54478,2873,6514,46,2026-01-30 16:46:25.054672
54479,3759,5766,5,2026-01-30 16:44:27.564076
54480,5123,3133,24,2026-01-30 16:39:20.022865
54481,9656,1059,6,2026-01-30 16:39:10.684620
54482,14420,2317,41,2026-01-30 16:41:01.076010
54483,3415,5101,35,2026-01-30 16:36:04.541542
54484,16714,6681,33,2026-01-30 16:45:18.409944
54485,6353,3777,1,2026-01-30 16:43:05.570011
54486,6969,3141,5,2026-01-30 16:46:20.658543
54487,4110,7781,49,2026-01-30 16:42:05.987186
54488,6011,844,29,2026-01-30 16:46:00.616568
54489,4820,3268,25,2026-01-30 16:41:34.133541
54490,10924,6046,2,2026-01-30 16:42:18.050364
54491,2956,1214,2,2026-01-30 16:36:23.515955
54492,8722,1014,16,2026-01-30 16:40:07.097162
54493,15793,3048,48,2026-01-30 16:37:45.692358
54494,19992,3923,44,2026-01-30 16:34:43.356905
54495,7012,3071,22,2026-01-30 16:41:30.360508
54496,8530,5430,11,2026-01-30 16:45:50.872374
54497,7478,5355,28,2026-01-30 16:45:27.333037
54498,8958,5299,10,2026-01-30 16:34:19.959494
54499,10087,5476,11,2026-01-30 16:37:32.183813
54500,17956,954,21,2026-01-30 16:44:40.704087
54501,7483,2867,33,2026-01-30 16:42:46.453998
54502,9594,459,35,2026-01-30 16:42:33.682924
54503,3743,4446,33,2026-01-30 16:40:40.289045
54504,203,229,6,2026-01-30 16:38:11.222656
54505,5342,2370,21,2026-01-30 16:41:09.389302
54506,7631,1783,1,2026-01-30 16:44:09.799178
54507,2206,4626,9,2026-01-30 16:41:06.479359
54508,9308,3343,23,2026-01-30 16:45:06.150099
54509,14219,5629,6,2026-01-30 16:45:03.698049
54510,1251,4935,12,2026-01-30 16:37:22.822704
54511,6487,5864,3,2026-01-30 16:35:23.574575
54512,12871,2576,11,2026-01-30 16:37:18.679556
54513,17574,3807,39,2026-01-30 16:40:21.202118
54514,18864,1070,8,2026-01-30 16:39:44.740678
54515,7799,4072,40,2026-01-30 16:40:45.922902
54516,11451,1980,1,2026-01-30 16:44:01.872938
54517,12450,5043,42,2026-01-30 16:43:22.287807
54518,9795,6709,7,2026-01-30 16:42:14.248997
54519,14618,6517,15,2026-01-30 16:39:18.119771
54520,15981,5177,48,2026-01-30 16:36:42.528774
54521,15435,3372,43,2026-01-30 16:42:20.576493
54522,2972,3255,48,2026-01-30 16:40:55.143397
54523,17472,5169,39,2026-01-30 16:36:15.269854
54524,2849,902,37,2026-01-30 16:36:16.310093
54525,17017,2740,42,2026-01-30 16:38:40.306969
54526,13188,587,21,2026-01-30 16:45:23.750974
54527,19745,6599,7,2026-01-30 16:35:42.804598
54528,19700,5757,32,2026-01-30 16:45:45.138812
54529,3443,1721,18,2026-01-30 16:35:42.951478
54530,15864,5726,32,2026-01-30 16:45:35.159689
54531,16289,6065,3,2026-01-30 16:39:01.377739
54532,19765,1769,20,2026-01-30 16:41:54.911897
54533,297,2291,3,2026-01-30 16:42:14.493024
54534,7725,4527,15,2026-01-30 16:44:03.326188
54535,9323,4935,26,2026-01-30 16:34:18.329703
54536,5192,2329,23,2026-01-30 16:37:41.988663
54537,1428,2713,41,2026-01-30 16:44:28.975519
54538,11180,6371,47,2026-01-30 16:35:31.756528
54539,11619,2420,21,2026-01-30 16:41:55.521645
54540,10804,3866,41,2026-01-30 16:34:38.959821
54541,5956,1499,30,2026-01-30 16:43:41.161345
54542,2732,2721,28,2026-01-30 16:42:06.976115
54543,6839,6982,15,2026-01-30 16:46:21.744981
54544,16877,1070,9,2026-01-30 16:37:45.850450
54545,12067,7573,48,2026-01-30 16:36:03.572847
54546,14701,4373,25,2026-01-30 16:45:23.125398
54547,2865,1436,30,2026-01-30 16:45:02.960605
54548,16385,780,4,2026-01-30 16:42:21.474214
54549,3672,4080,34,2026-01-30 16:34:51.321529
54550,3416,4307,21,2026-01-30 16:40:50.971837
54551,18828,7126,48,2026-01-30 16:36:46.763019
54552,10407,7158,46,2026-01-30 16:43:33.172836
54553,9935,6436,47,2026-01-30 16:36:31.803254
54554,15536,5274,27,2026-01-30 16:43:29.646136
54555,19647,6118,12,2026-01-30 16:42:40.836490
54556,3759,7181,1,2026-01-30 16:44:53.564076
54557,19697,7909,14,2026-01-30 16:41:00.534787
54558,10570,2289,30,2026-01-30 16:43:16.298345
54559,11429,6596,45,2026-01-30 16:42:06.804279
54560,4549,5830,17,2026-01-30 16:41:09.038662
54561,6118,6466,1,2026-01-30 16:37:02.119830
54562,8415,390,48,2026-01-30 16:41:00.066954
54563,19339,240,41,2026-01-30 16:39:11.274500
54564,5513,203,39,2026-01-30 16:40:31.118501
54565,10000,4981,49,2026-01-30 16:35:18.326265
54566,549,7711,36,2026-01-30 16:45:59.699986
54567,4068,3219,21,2026-01-30 16:46:01.850335
54568,816,3121,24,2026-01-30 16:40:56.791805
54569,14618,3888,3,2026-01-30 16:39:27.119771
54570,146,670,15,2026-01-30 16:42:47.562162
54571,5360,5599,46,2026-01-30 16:41:29.021436
54572,14143,5416,24,2026-01-30 16:44:01.997541
54573,9839,7103,5,2026-01-30 16:46:05.809730
54574,15982,4047,37,2026-01-30 16:39:57.851458
54575,17886,7670,36,2026-01-30 16:40:57.535865
54576,9075,5627,21,2026-01-30 16:44:50.554872
54577,11034,159,45,2026-01-30 16:43:25.708119
54578,4141,7460,19,2026-01-30 16:41:35.201100
54579,12804,3996,12,2026-01-30 16:38:32.790734
54580,4198,3043,5,2026-01-30 16:36:21.115173
54581,16796,4251,20,2026-01-30 16:40:35.604728
54582,5252,7668,39,2026-01-30 16:35:40.809550
54583,13820,5453,21,2026-01-30 16:44:03.711631
54584,3170,1890,2,2026-01-30 16:39:49.320129
54585,18400,4615,27,2026-01-30 16:46:25.127904
54586,17839,5306,17,2026-01-30 16:44:27.681906
54587,660,4437,42,2026-01-30 16:41:55.353584
54588,17661,7358,34,2026-01-30 16:36:51.720552
54589,17958,5551,47,2026-01-30 16:40:59.670246
54590,16695,2116,23,2026-01-30 16:40:19.883293
54591,13651,4784,15,2026-01-30 16:41:08.921952
54592,18332,1236,20,2026-01-30 16:38:28.201003
54593,15765,7116,24,2026-01-30 16:46:08.102628
54594,16520,2283,47,2026-01-30 16:37:25.867152
54595,16713,4280,34,2026-01-30 16:40:49.246264
54596,6829,7260,28,2026-01-30 16:44:34.114472
54597,2983,4000,9,2026-01-30 16:35:22.839294
54598,5933,1884,24,2026-01-30 16:35:43.123246
54599,5789,165,37,2026-01-30 16:40:31.590539
54600,7911,4335,29,2026-01-30 16:35:40.904734
54601,16554,1453,1,2026-01-30 16:38:05.203769
54602,18631,6373,3,2026-01-30 16:40:43.457126
54603,19641,5707,39,2026-01-30 16:44:20.135751
54604,6253,6019,7,2026-01-30 16:43:48.375185
54605,13962,2132,16,2026-01-30 16:39:17.151078
54606,17169,2482,21,2026-01-30 16:42:11.639400
54607,2546,1729,31,2026-01-30 16:42:31.285311
54608,19667,7098,8,2026-01-30 16:40:24.604090
54609,7995,5274,29,2026-01-30 16:40:49.512413
54610,8926,4653,21,2026-01-30 16:40:30.379863
54611,8666,2284,47,2026-01-30 16:34:58.038677
54612,18298,1969,48,2026-01-30 16:37:11.236330
54613,7422,3468,34,2026-01-30 16:44:44.527887
54614,7912,7642,14,2026-01-30 16:36:51.907768
54615,16786,6783,22,2026-01-30 16:40:17.380760
54616,72,375,8,2026-01-30 16:39:44.990817
54617,12938,4782,20,2026-01-30 16:42:48.382780
54618,4391,5096,41,2026-01-30 16:37:49.411097
54619,2653,4006,49,2026-01-30 16:41:22.206080
54620,17435,2542,9,2026-01-30 16:41:25.268692
54621,1508,1549,41,2026-01-30 16:35:20.293676
54622,333,5125,34,2026-01-30 16:41:11.033502
54623,19044,5870,9,2026-01-30 16:37:59.996750
54624,2055,4385,12,2026-01-30 16:35:20.436470
54625,19789,1112,4,2026-01-30 16:35:57.735161
54626,14813,1944,9,2026-01-30 16:34:27.763932
54627,11763,2124,3,2026-01-30 16:40:10.785727
54628,206,2457,6,2026-01-30 16:39:55.253410
54629,18304,5338,34,2026-01-30 16:41:21.601343
54630,12856,6038,23,2026-01-30 16:37:35.257284
54631,10561,4478,8,2026-01-30 16:38:33.121371
54632,12577,4805,5,2026-01-30 16:35:49.913628
54633,4038,6672,26,2026-01-30 16:37:35.566989
54634,1359,5026,41,2026-01-30 16:38:33.149394
54635,130,4664,17,2026-01-30 16:36:10.996820
54636,11163,4146,19,2026-01-30 16:44:24.544928
54637,9755,655,12,2026-01-30 16:44:50.495038
54638,9086,4079,25,2026-01-30 16:43:03.764238
54639,634,4316,13,2026-01-30 16:44:56.480332
54640,15,7006,43,2026-01-30 16:39:09.743507
54641,11844,5084,17,2026-01-30 16:35:02.399095
54642,10097,6579,36,2026-01-30 16:45:14.509045
54643,8376,2156,16,2026-01-30 16:43:29.677623
54644,6639,2306,41,2026-01-30 16:46:10.322114
54645,11301,6068,18,2026-01-30 16:35:01.427413
54646,7892,3356,19,2026-01-30 16:42:52.305003
54647,5164,6336,24,2026-01-30 16:37:41.595672
54648,18421,7949,43,2026-01-30 16:40:54.375089
54649,9812,2340,13,2026-01-30 16:44:59.562109
54650,9774,5459,14,2026-01-30 16:36:58.313249
54651,5816,5142,15,2026-01-30 16:43:01.798291
54652,2838,6923,28,2026-01-30 16:42:29.710557
54653,15991,489,19,2026-01-30 16:34:21.816231
54654,6555,7784,37,2026-01-30 16:34:43.397350
54655,12695,6739,37,2026-01-30 16:40:43.532673
54656,4292,5937,11,2026-01-30 16:46:18.156786
54657,13004,6143,33,2026-01-30 16:36:40.224452
54658,12043,1632,25,2026-01-30 16:39:05.381464
54659,14549,4439,40,2026-01-30 16:45:51.559891
54660,15750,4270,47,2026-01-30 16:36:28.237393
54661,2129,2372,5,2026-01-30 16:38:09.509120
54662,16851,7983,34,2026-01-30 16:35:03.674627
54663,637,6070,47,2026-01-30 16:34:38.180380
54664,14703,1200,9,2026-01-30 16:36:16.413975
54665,16580,2932,33,2026-01-30 16:36:17.314426
54666,11940,5295,48,2026-01-30 16:41:24.228567
54667,5767,1854,48,2026-01-30 16:40:54.253615
54668,19287,1754,9,2026-01-30 16:35:50.532793
54669,10241,725,17,2026-01-30 16:38:04.155074
54670,3562,4896,46,2026-01-30 16:37:38.271497
54671,19321,2486,13,2026-01-30 16:38:49.075023
54672,9495,3797,34,2026-01-30 16:37:41.041789
54673,16238,885,37,2026-01-30 16:40:55.763687
54674,18683,1298,22,2026-01-30 16:35:59.718781
54675,3626,6230,19,2026-01-30 16:43:17.428136
54676,5641,486,44,2026-01-30 16:36:22.349486
54677,6327,1087,47,2026-01-30 16:35:40.642907
54678,14996,5998,24,2026-01-30 16:44:49.650313
54679,231,6835,47,2026-01-30 16:35:04.582005
54680,2234,3643,3,2026-01-30 16:42:23.893305
54681,7744,1856,5,2026-01-30 16:42:22.402759
54682,639,4268,35,2026-01-30 16:40:51.672539
54683,1503,2217,7,2026-01-30 16:34:49.119890
54684,14562,6339,38,2026-01-30 16:45:15.585897
54685,13313,7568,45,2026-01-30 16:46:04.035341
54686,6830,6179,27,2026-01-30 16:35:03.087629
54687,18459,3978,36,2026-01-30 16:41:48.604689
54688,11080,6944,14,2026-01-30 16:37:59.389981
54689,4582,89,7,2026-01-30 16:42:37.250434
54690,5871,2451,14,2026-01-30 16:36:09.722160
54691,5644,589,45,2026-01-30 16:42:52.667740
54692,9556,7303,6,2026-01-30 16:39:34.152684
54693,9632,3914,13,2026-01-30 16:46:22.868659
54694,12204,1022,3,2026-01-30 16:39:08.732712
54695,16898,6519,22,2026-01-30 16:35:00.936523
54696,1563,817,21,2026-01-30 16:43:09.757097
54697,8238,954,33,2026-01-30 16:34:41.827727
54698,5740,3564,25,2026-01-30 16:45:58.270293
54699,19725,808,22,2026-01-30 16:46:32.602916
54700,18953,670,34,2026-01-30 16:45:45.590635
54701,9671,4073,2,2026-01-30 16:34:45.875746
54702,9752,5004,46,2026-01-30 16:37:07.414717
54703,3574,6232,33,2026-01-30 16:39:49.254428
54704,11388,6156,48,2026-01-30 16:34:50.091674
54705,2197,1702,21,2026-01-30 16:35:36.219542
54706,7156,6451,29,2026-01-30 16:38:28.643723
54707,9682,4621,29,2026-01-30 16:42:42.070211
54708,15255,4779,14,2026-01-30 16:38:11.754127
54709,4660,7155,46,2026-01-30 16:35:39.516937
54710,8474,2811,2,2026-01-30 16:43:37.574814
54711,13413,757,21,2026-01-30 16:37:59.260448
54712,10738,2791,40,2026-01-30 16:43:16.442921
54713,15974,415,35,2026-01-30 16:42:29.353855
54714,11761,6379,6,2026-01-30 16:37:03.555880
54715,3933,4811,23,2026-01-30 16:42:55.777156
54716,8112,7822,22,2026-01-30 16:35:24.653378
54717,10221,3138,28,2026-01-30 16:43:07.058089
54718,17051,3416,15,2026-01-30 16:39:15.585797
54719,7419,2179,43,2026-01-30 16:44:21.138747
54720,18935,5613,49,2026-01-30 16:45:18.753207
54721,868,4172,29,2026-01-30 16:41:07.796181
54722,15904,3824,8,2026-01-30 16:42:16.463726
54723,2905,4321,12,2026-01-30 16:39:10.947063
54724,12465,1285,41,2026-01-30 16:35:25.506367
54725,5698,6994,29,2026-01-30 16:45:09.317207
54726,16152,4995,10,2026-01-30 16:46:04.037703
54727,12418,302,35,2026-01-30 16:43:57.022942
54728,1479,6815,45,2026-01-30 16:39:41.840900
54729,6122,4131,42,2026-01-30 16:35:34.878321
54730,10001,4389,4,2026-01-30 16:43:52.744928
54731,3744,5266,41,2026-01-30 16:41:36.259684
54732,7927,443,9,2026-01-30 16:43:29.048163
54733,3320,2895,20,2026-01-30 16:37:21.591033
54734,14651,2125,9,2026-01-30 16:45:46.510822
54735,15856,869,19,2026-01-30 16:45:03.590476
54736,17550,2178,13,2026-01-30 16:44:14.924063
54737,16374,515,21,2026-01-30 16:42:21.305319
54738,4235,4325,12,2026-01-30 16:35:05.215906
54739,5632,7689,12,2026-01-30 16:39:34.551859
54740,19858,7015,8,2026-01-30 16:40:04.870970
54741,1500,7490,2,2026-01-30 16:38:59.050057
54742,1716,2936,46,2026-01-30 16:42:42.411049
54743,12037,1484,30,2026-01-30 16:38:39.582872
54744,5957,2459,40,2026-01-30 16:41:05.842692
54745,11715,3151,4,2026-01-30 16:37:38.987639
54746,9698,5647,14,2026-01-30 16:42:10.944836
54747,15730,624,3,2026-01-30 16:44:19.920087
54748,5513,1075,24,2026-01-30 16:40:42.118501
54749,15638,6127,36,2026-01-30 16:37:50.606618
54750,6758,7650,45,2026-01-30 16:44:23.436581
54751,17062,3618,11,2026-01-30 16:39:49.875355
54752,10974,1307,31,2026-01-30 16:39:55.341973
54753,9358,7415,2,2026-01-30 16:35:56.236919
54754,12582,4522,17,2026-01-30 16:35:42.340858
54755,1866,7280,9,2026-01-30 16:37:15.361425
54756,17755,4960,23,2026-01-30 16:44:40.863423
54757,3128,3783,6,2026-01-30 16:38:35.255162
54758,18741,3405,16,2026-01-30 16:44:38.327061
54759,423,4781,38,2026-01-30 16:44:15.098136
54760,9394,4933,4,2026-01-30 16:43:55.392714
54761,2320,1619,29,2026-01-30 16:46:28.785231
54762,15476,1797,46,2026-01-30 16:38:08.260995
54763,2630,2927,18,2026-01-30 16:41:12.723183
54764,12127,3450,46,2026-01-30 16:42:16.655128
54765,597,7482,2,2026-01-30 16:38:49.430723
54766,2898,4846,25,2026-01-30 16:34:40.208241
54767,2264,934,2,2026-01-30 16:39:34.931479
54768,2058,3609,46,2026-01-30 16:44:43.353199
54769,5259,6974,4,2026-01-30 16:43:52.704235
54770,11561,7942,4,2026-01-30 16:42:19.192871
54771,3202,4107,7,2026-01-30 16:37:45.093395
54772,15579,140,47,2026-01-30 16:36:02.486647
54773,8807,3311,22,2026-01-30 16:37:52.190727
54774,11946,5157,37,2026-01-30 16:42:25.832208
54775,4977,382,8,2026-01-30 16:43:59.724878
54776,2159,3403,12,2026-01-30 16:37:52.773548
54777,13743,5858,30,2026-01-30 16:42:04.738362
54778,9123,6215,20,2026-01-30 16:39:20.653260
54779,14468,3993,24,2026-01-30 16:39:38.101817
54780,7875,776,10,2026-01-30 16:42:53.872964
54781,17947,1683,6,2026-01-30 16:40:01.665570
54782,7366,2733,43,2026-01-30 16:38:26.411650
54783,14010,2886,18,2026-01-30 16:38:10.223008
54784,6378,1269,34,2026-01-30 16:45:19.727754
54785,11813,4216,41,2026-01-30 16:36:10.003010
54786,11232,1307,18,2026-01-30 16:43:39.703802
54787,5753,2600,47,2026-01-30 16:43:22.463912
54788,2571,5694,36,2026-01-30 16:35:34.516196
54789,5993,5931,44,2026-01-30 16:37:36.265491
54790,1106,6968,37,2026-01-30 16:46:33.199438
54791,11501,4688,24,2026-01-30 16:46:04.209361
54792,10240,1446,38,2026-01-30 16:46:24.629688
54793,268,1037,32,2026-01-30 16:42:39.248118
54794,12881,341,15,2026-01-30 16:45:36.369055
54795,1756,3552,1,2026-01-30 16:38:02.433710
54796,2930,6466,24,2026-01-30 16:43:37.383477
54797,15410,5471,18,2026-01-30 16:40:24.567361
54798,17,12,16,2026-01-30 16:37:49.533226
54799,14923,3581,31,2026-01-30 16:44:39.546989
54800,6480,3644,43,2026-01-30 16:44:14.922515
54801,5945,145,9,2026-01-30 16:44:26.234314
54802,9453,4866,44,2026-01-30 16:37:19.070730
54803,2148,1601,17,2026-01-30 16:35:38.540040
54804,19803,4720,31,2026-01-30 16:35:29.296566
54805,6073,4757,2,2026-01-30 16:39:30.704243
54806,1540,951,24,2026-01-30 16:42:02.165043
54807,5935,1865,32,2026-01-30 16:41:00.758719
54808,1726,6289,2,2026-01-30 16:44:17.817241
54809,2616,2294,31,2026-01-30 16:41:42.592474
54810,6392,5477,42,2026-01-30 16:42:56.049723
54811,8877,1612,28,2026-01-30 16:39:34.746682
54812,814,5189,21,2026-01-30 16:35:58.946943
54813,791,2254,30,2026-01-30 16:42:12.371341
54814,13967,22,31,2026-01-30 16:43:44.364566
54815,9275,7688,15,2026-01-30 16:46:29.649663
54816,11712,7673,30,2026-01-30 16:43:03.766992
54817,13029,6114,35,2026-01-30 16:35:59.541712
54818,17694,4589,4,2026-01-30 16:45:20.973464
54819,14314,5764,44,2026-01-30 16:42:30.103043
54820,636,1897,4,2026-01-30 16:42:44.437129
54821,19211,5782,30,2026-01-30 16:45:20.237243
54822,5322,6623,31,2026-01-30 16:35:49.262771
54823,3955,1864,16,2026-01-30 16:46:25.584512
54824,8729,7006,35,2026-01-30 16:43:29.783464
54825,6128,4259,34,2026-01-30 16:43:47.233133
54826,9703,1215,10,2026-01-30 16:45:58.214255
54827,19346,648,34,2026-01-30 16:43:06.988836
54828,12631,3428,47,2026-01-30 16:40:58.433358
54829,10670,2359,16,2026-01-30 16:34:39.844361
54830,19608,4601,3,2026-01-30 16:38:48.715105
54831,5269,1398,26,2026-01-30 16:40:32.936641
54832,11766,2150,3,2026-01-30 16:34:46.120594
54833,688,2156,18,2026-01-30 16:42:43.570425
54834,10742,437,21,2026-01-30 16:46:32.401780
54835,12895,690,24,2026-01-30 16:42:10.076852
54836,2567,5727,24,2026-01-30 16:36:16.536040
54837,10237,3479,35,2026-01-30 16:39:01.160791
54838,15450,6275,17,2026-01-30 16:39:31.547112
54839,5122,5236,39,2026-01-30 16:42:26.892055
54840,10024,3144,42,2026-01-30 16:41:03.770191
54841,19580,952,1,2026-01-30 16:38:10.182218
54842,4654,6679,35,2026-01-30 16:42:30.027713
54843,15610,276,38,2026-01-30 16:38:02.308819
54844,4100,7559,49,2026-01-30 16:44:19.341762
54845,5988,110,7,2026-01-30 16:41:52.434597
54846,11744,521,48,2026-01-30 16:38:10.411559
54847,9783,3158,34,2026-01-30 16:42:27.847458
54848,18225,2845,5,2026-01-30 16:44:07.296072
54849,17856,7025,39,2026-01-30 16:36:49.489030
54850,16675,5868,7,2026-01-30 16:35:28.488185
54851,1717,1057,47,2026-01-30 16:44:00.161836
54852,15305,7275,5,2026-01-30 16:42:34.285687
54853,15457,153,47,2026-01-30 16:42:33.857966
54854,14738,54,43,2026-01-30 16:44:08.051661
54855,18793,6142,2,2026-01-30 16:44:28.155159
54856,11954,2693,22,2026-01-30 16:41:49.004370
54857,16570,2514,7,2026-01-30 16:36:00.766395
54858,16043,7919,8,2026-01-30 16:43:36.802543
54859,13418,4636,25,2026-01-30 16:41:13.077031
54860,14527,7628,1,2026-01-30 16:43:02.965540
