notification_id,user_id,type,sent_ts,opened
9248,749,price_drop,2026-01-30 16:43:44.693953,0
9249,4753,price_drop,2026-01-30 16:35:55.885750,1
9250,689,price_drop,2026-01-30 16:43:27.797407,0
9251,4845,new_message,2026-01-30 16:40:36.760516,0
9252,4523,promo,2026-01-30 16:35:46.573079,0
9253,4597,price_drop,2026-01-30 16:44:25.320629,0
9254,4430,promo,2026-01-30 16:36:57.815500,1
9255,402,promo,2026-01-30 16:45:54.278465,1
9256,531,reactivation,2026-01-30 16:39:58.421214,0
9257,602,price_drop,2026-01-30 16:44:32.613239,0
9258,384,new_message,2026-01-30 16:42:33.985219,0
9259,2201,reactivation,2026-01-30 16:45:39.817964,0
9260,3316,reactivation,2026-01-30 16:34:59.749535,1
9261,3136,new_message,2026-01-30 16:44:30.663155,1
9262,3687,price_drop,2026-01-30 16:36:09.157381,1
9263,4737,promo,2026-01-30 16:44:10.157500,1
9264,1328,reactivation,2026-01-30 16:42:22.072008,0
9265,3506,reactivation,2026-01-30 16:39:07.317968,0
9266,477,new_message,2026-01-30 16:37:31.494180,0
9267,2420,price_drop,2026-01-30 16:34:56.312706,1
9268,3278,price_drop,2026-01-30 16:39:07.184124,1
9269,3574,price_drop,2026-01-30 16:37:04.192196,0
9270,2539,promo,2026-01-30 16:35:48.268915,0
9271,2279,reactivation,2026-01-30 16:36:01.000759,0
9272,1828,reactivation,2026-01-30 16:37:53.503690,0
9273,4976,reactivation,2026-01-30 16:37:20.187586,1
9274,2102,promo,2026-01-30 16:40:39.612597,0
9275,3202,price_drop,2026-01-30 16:44:37.452303,0
9276,4432,promo,2026-01-30 16:45:06.771313,1
9277,573,promo,2026-01-30 16:38:17.770427,1
9278,3608,reactivation,2026-01-30 16:44:58.741208,0
9279,4084,promo,2026-01-30 16:44:46.567444,0
9280,4219,reactivation,2026-01-30 16:39:22.333247,0
9281,3999,reactivation,2026-01-30 16:46:00.429480,0
9282,283,new_message,2026-01-30 16:38:25.102497,0
9283,655,reactivation,2026-01-30 16:35:33.101551,1
9284,1348,price_drop,2026-01-30 16:42:03.793857,0
9285,2174,new_message,2026-01-30 16:39:36.522772,1
9286,3310,reactivation,2026-01-30 16:39:31.027963,0
9287,630,reactivation,2026-01-30 16:38:14.243210,0
9288,1570,new_message,2026-01-30 16:46:19.547188,0
9289,4834,new_message,2026-01-30 16:35:32.571930,0
9290,131,promo,2026-01-30 16:35:15.069154,1
9291,4236,reactivation,2026-01-30 16:37:10.508654,0
9292,2302,new_message,2026-01-30 16:46:34.159770,1
9293,1762,new_message,2026-01-30 16:46:35.893177,1
9294,1914,promo,2026-01-30 16:38:29.767824,0
9295,3066,reactivation,2026-01-30 16:43:28.102566,0
9296,2303,promo,2026-01-30 16:36:46.272809,0
9297,2059,price_drop,2026-01-30 16:35:07.732785,0
9298,452,price_drop,2026-01-30 16:42:53.092116,0
9299,104,reactivation,2026-01-30 16:41:52.863304,1
9300,3631,promo,2026-01-30 16:35:15.993880,0
9301,4061,new_message,2026-01-30 16:46:32.818124,0
9302,3786,promo,2026-01-30 16:35:53.901934,0
9303,2173,promo,2026-01-30 16:40:29.752164,0
9304,2310,reactivation,2026-01-30 16:44:34.195210,0
9305,2742,reactivation,2026-01-30 16:38:29.585927,0
9306,4307,reactivation,2026-01-30 16:39:23.078201,0
9307,2261,promo,2026-01-30 16:35:53.463995,1
9308,706,promo,2026-01-30 16:37:31.162689,0
9309,2059,reactivation,2026-01-30 16:37:11.982981,0
9310,3275,new_message,2026-01-30 16:38:41.128188,0
9311,3562,price_drop,2026-01-30 16:43:52.450931,0
9312,4173,price_drop,2026-01-30 16:38:21.969520,1
9313,85,price_drop,2026-01-30 16:39:59.206064,0
9314,1972,price_drop,2026-01-30 16:38:54.646629,0
9315,2936,price_drop,2026-01-30 16:46:29.930564,0
9316,4097,new_message,2026-01-30 16:41:45.318373,0
9317,1037,price_drop,2026-01-30 16:37:19.049943,0
9318,1732,reactivation,2026-01-30 16:44:53.737829,0
9319,741,new_message,2026-01-30 16:41:03.495906,0
9320,4204,reactivation,2026-01-30 16:35:53.399188,0
9321,3638,promo,2026-01-30 16:37:14.653629,0
9322,1277,promo,2026-01-30 16:45:52.800494,1
9323,4928,price_drop,2026-01-30 16:36:29.672305,0
9324,2123,reactivation,2026-01-30 16:44:01.208280,1
9325,1158,promo,2026-01-30 16:39:37.597805,0
9326,4682,reactivation,2026-01-30 16:43:05.958234,0
9327,3618,reactivation,2026-01-30 16:40:05.421742,0
9328,3179,promo,2026-01-30 16:45:36.397929,1
9329,2863,new_message,2026-01-30 16:37:02.599077,0
9330,4881,new_message,2026-01-30 16:42:55.831319,0
9331,4397,reactivation,2026-01-30 16:44:39.113593,1
9332,1203,promo,2026-01-30 16:40:11.997924,0
9333,4903,promo,2026-01-30 16:36:21.503291,0
9334,4979,price_drop,2026-01-30 16:45:29.761730,0
9335,209,promo,2026-01-30 16:37:14.668688,1
9336,3330,new_message,2026-01-30 16:46:46.937107,0
9337,688,promo,2026-01-30 16:43:13.016558,0
9338,822,reactivation,2026-01-30 16:42:58.312941,0
9339,4594,promo,2026-01-30 16:44:40.506599,0
9340,4229,new_message,2026-01-30 16:43:30.393730,1
9341,3524,new_message,2026-01-30 16:46:29.831296,0
9342,3371,promo,2026-01-30 16:40:47.380143,0
9343,2552,reactivation,2026-01-30 16:40:13.906903,0
9344,2153,price_drop,2026-01-30 16:36:00.895222,0
9345,1705,promo,2026-01-30 16:46:28.059270,1
9346,1768,promo,2026-01-30 16:41:59.474257,0
9347,1572,reactivation,2026-01-30 16:46:01.324980,0
9348,2511,reactivation,2026-01-30 16:42:45.378646,0
9349,2492,price_drop,2026-01-30 16:46:19.802615,1
9350,4151,price_drop,2026-01-30 16:36:24.430292,0
9351,1455,reactivation,2026-01-30 16:46:37.836614,0
9352,2354,new_message,2026-01-30 16:41:33.224083,0
9353,2445,reactivation,2026-01-30 16:39:32.982144,1
9354,2976,reactivation,2026-01-30 16:39:11.372165,0
9355,1695,new_message,2026-01-30 16:44:20.877688,0
9356,3003,reactivation,2026-01-30 16:36:45.489013,0
9357,4095,price_drop,2026-01-30 16:42:21.949826,1
9358,2673,price_drop,2026-01-30 16:35:34.223463,1
9359,287,promo,2026-01-30 16:43:15.834020,0
9360,3341,new_message,2026-01-30 16:42:16.550929,0
9361,1573,new_message,2026-01-30 16:38:00.416031,0
9362,1676,new_message,2026-01-30 16:39:12.278111,0
9363,3404,price_drop,2026-01-30 16:41:39.873752,0
9364,4735,new_message,2026-01-30 16:46:05.225706,0
9365,1867,new_message,2026-01-30 16:39:06.114653,0
9366,3337,new_message,2026-01-30 16:43:39.969138,1
9367,1633,price_drop,2026-01-30 16:39:49.006607,0
9368,3200,price_drop,2026-01-30 16:38:49.174112,0
9369,4679,reactivation,2026-01-30 16:43:31.089254,0
9370,4769,reactivation,2026-01-30 16:45:42.829789,0
9371,393,new_message,2026-01-30 16:36:00.239536,0
9372,4833,promo,2026-01-30 16:45:22.685664,1
9373,3542,promo,2026-01-30 16:38:35.277993,0
9374,2752,price_drop,2026-01-30 16:37:28.754181,1
9375,2322,new_message,2026-01-30 16:39:45.650338,0
9376,1893,promo,2026-01-30 16:37:40.187578,0
9377,4786,promo,2026-01-30 16:43:52.656508,0
9378,3592,price_drop,2026-01-30 16:38:36.681803,0
9379,3108,reactivation,2026-01-30 16:38:23.696671,0
9380,2638,promo,2026-01-30 16:37:54.347672,0
9381,4006,reactivation,2026-01-30 16:44:49.402862,0
9382,4835,price_drop,2026-01-30 16:44:01.743100,0
9383,2532,reactivation,2026-01-30 16:36:35.842507,0
9384,797,promo,2026-01-30 16:39:06.078248,1
9385,3634,price_drop,2026-01-30 16:45:54.319920,0
9386,1033,price_drop,2026-01-30 16:43:22.442925,0
9387,1476,reactivation,2026-01-30 16:41:13.343602,0
9388,3961,new_message,2026-01-30 16:41:22.995513,0
9389,2353,price_drop,2026-01-30 16:45:46.118466,1
9390,3695,price_drop,2026-01-30 16:43:02.155682,1
9391,2602,promo,2026-01-30 16:44:31.444176,0
9392,4239,reactivation,2026-01-30 16:37:11.723148,1
9393,4133,reactivation,2026-01-30 16:36:11.372823,1
9394,2879,new_message,2026-01-30 16:38:01.747648,0
9395,3273,price_drop,2026-01-30 16:39:17.826565,0
9396,2513,new_message,2026-01-30 16:43:55.165935,1
9397,4279,reactivation,2026-01-30 16:46:04.958724,0
9398,282,reactivation,2026-01-30 16:41:44.317410,0
9399,2948,new_message,2026-01-30 16:36:31.283411,0
9400,1109,reactivation,2026-01-30 16:43:02.612644,0
9401,384,promo,2026-01-30 16:44:01.259299,0
9402,4105,reactivation,2026-01-30 16:42:22.075828,1
9403,1549,price_drop,2026-01-30 16:40:45.708911,0
9404,2682,reactivation,2026-01-30 16:35:33.582624,0
9405,1646,price_drop,2026-01-30 16:44:22.572138,0
9406,616,price_drop,2026-01-30 16:42:01.402254,0
9407,283,new_message,2026-01-30 16:44:54.222647,1
9408,3606,reactivation,2026-01-30 16:38:07.750599,0
9409,3929,promo,2026-01-30 16:39:59.817552,0
9410,3870,price_drop,2026-01-30 16:38:41.305828,0
9411,848,new_message,2026-01-30 16:39:19.171576,0
9412,3129,promo,2026-01-30 16:42:17.234224,0
9413,474,price_drop,2026-01-30 16:45:48.458633,0
9414,4697,reactivation,2026-01-30 16:43:46.859083,0
9415,3584,reactivation,2026-01-30 16:42:27.362520,0
9416,4927,reactivation,2026-01-30 16:37:50.322055,0
9417,1674,reactivation,2026-01-30 16:39:11.966662,1
9418,3612,promo,2026-01-30 16:37:51.516201,0
9419,265,price_drop,2026-01-30 16:41:30.675296,0
9420,1474,price_drop,2026-01-30 16:35:26.690249,0
9421,1411,price_drop,2026-01-30 16:37:10.991454,0
9422,2855,new_message,2026-01-30 16:40:02.898229,0
9423,2792,promo,2026-01-30 16:43:38.019623,0
9424,4880,new_message,2026-01-30 16:38:42.650090,1
9425,1460,promo,2026-01-30 16:39:18.372852,0
9426,4755,promo,2026-01-30 16:36:31.337649,0
9427,2990,reactivation,2026-01-30 16:36:13.375591,1
9428,4875,reactivation,2026-01-30 16:35:38.842218,0
9429,4364,promo,2026-01-30 16:46:41.330001,1
9430,3813,price_drop,2026-01-30 16:38:04.776228,0
9431,3988,new_message,2026-01-30 16:40:39.326857,0
9432,1572,new_message,2026-01-30 16:39:40.899199,0
9433,2610,promo,2026-01-30 16:37:48.741476,0
9434,2866,reactivation,2026-01-30 16:45:49.559424,0
9435,1233,new_message,2026-01-30 16:35:11.743257,1
9436,2586,new_message,2026-01-30 16:41:40.747257,0
9437,1295,new_message,2026-01-30 16:34:58.842910,0
9438,4263,price_drop,2026-01-30 16:41:23.044206,1
9439,2879,price_drop,2026-01-30 16:45:53.836623,0
9440,1960,new_message,2026-01-30 16:38:28.812732,0
9441,2735,price_drop,2026-01-30 16:37:08.704195,0
9442,3118,promo,2026-01-30 16:46:25.625003,1
9443,4063,price_drop,2026-01-30 16:36:18.980162,0
9444,262,new_message,2026-01-30 16:39:38.778862,0
9445,4156,reactivation,2026-01-30 16:43:38.915073,0
9446,2319,reactivation,2026-01-30 16:45:02.247736,0
9447,4490,price_drop,2026-01-30 16:45:50.098418,1
9448,4508,new_message,2026-01-30 16:35:33.894144,0
9449,1145,price_drop,2026-01-30 16:46:11.199726,1
9450,4563,new_message,2026-01-30 16:39:09.180484,0
9451,4276,reactivation,2026-01-30 16:44:34.718951,1
9452,749,new_message,2026-01-30 16:45:48.724350,1
9453,3116,promo,2026-01-30 16:45:11.508197,0
9454,1930,new_message,2026-01-30 16:43:26.002761,1
9455,1980,promo,2026-01-30 16:39:24.281869,0
9456,3464,new_message,2026-01-30 16:41:24.773946,0
9457,4808,price_drop,2026-01-30 16:45:43.487196,0
9458,2983,price_drop,2026-01-30 16:42:53.311050,1
9459,445,reactivation,2026-01-30 16:35:29.636354,1
9460,3095,price_drop,2026-01-30 16:46:07.951172,1
9461,2565,reactivation,2026-01-30 16:45:21.065442,0
9462,650,reactivation,2026-01-30 16:43:40.847584,0
9463,3109,reactivation,2026-01-30 16:42:22.930859,0
9464,235,new_message,2026-01-30 16:44:44.736434,0
9465,4181,promo,2026-01-30 16:43:31.809628,0
9466,3300,new_message,2026-01-30 16:46:23.596248,0
9467,2438,price_drop,2026-01-30 16:35:36.708849,0
9468,3517,reactivation,2026-01-30 16:40:41.287766,1
9469,964,new_message,2026-01-30 16:45:53.754888,1
9470,1407,new_message,2026-01-30 16:44:52.063231,0
9471,600,price_drop,2026-01-30 16:37:32.681036,1
9472,1816,new_message,2026-01-30 16:45:42.658454,0
9473,3070,reactivation,2026-01-30 16:39:39.782053,0
9474,76,new_message,2026-01-30 16:41:38.916980,0
9475,4947,new_message,2026-01-30 16:46:17.929291,0
9476,4894,new_message,2026-01-30 16:46:07.465718,0
9477,2176,new_message,2026-01-30 16:40:13.689033,0
9478,2931,price_drop,2026-01-30 16:39:44.490075,0
9479,1777,new_message,2026-01-30 16:38:13.017407,0
9480,4913,new_message,2026-01-30 16:37:35.129783,1
9481,1618,new_message,2026-01-30 16:43:15.180398,0
9482,1418,reactivation,2026-01-30 16:38:34.659514,0
9483,818,new_message,2026-01-30 16:40:40.943152,1
9484,1628,price_drop,2026-01-30 16:39:18.999246,1
9485,982,reactivation,2026-01-30 16:35:01.829223,0
9486,1121,promo,2026-01-30 16:35:05.693221,0
9487,4100,promo,2026-01-30 16:40:15.436739,0
9488,1644,price_drop,2026-01-30 16:37:30.611492,0
9489,1203,new_message,2026-01-30 16:40:27.382594,1
9490,2089,new_message,2026-01-30 16:36:50.744079,1
9491,215,new_message,2026-01-30 16:38:13.298277,0
9492,4793,reactivation,2026-01-30 16:38:30.242311,0
9493,1419,price_drop,2026-01-30 16:42:19.207228,0
9494,4286,new_message,2026-01-30 16:42:13.955685,0
9495,3863,reactivation,2026-01-30 16:43:26.045613,0
9496,967,new_message,2026-01-30 16:43:35.652373,0
9497,3194,reactivation,2026-01-30 16:44:07.312004,0
9498,4696,price_drop,2026-01-30 16:36:35.122631,0
9499,3643,promo,2026-01-30 16:35:01.240376,0
9500,1531,reactivation,2026-01-30 16:44:12.268268,0
9501,3714,price_drop,2026-01-30 16:44:14.370529,0
9502,2014,promo,2026-01-30 16:37:04.422316,0
9503,3605,reactivation,2026-01-30 16:37:23.685894,1
9504,2835,reactivation,2026-01-30 16:46:37.564835,0
9505,4608,promo,2026-01-30 16:42:24.856052,0
9506,619,reactivation,2026-01-30 16:38:43.712086,0
9507,3749,reactivation,2026-01-30 16:46:17.293188,0
9508,199,new_message,2026-01-30 16:45:33.330963,1
9509,2604,reactivation,2026-01-30 16:44:01.992492,1
9510,1378,price_drop,2026-01-30 16:39:59.844542,1
9511,3036,new_message,2026-01-30 16:43:29.474568,1
9512,2789,reactivation,2026-01-30 16:42:58.845948,0
9513,1728,reactivation,2026-01-30 16:44:49.282295,1
9514,2762,price_drop,2026-01-30 16:42:51.481597,1
9515,2386,new_message,2026-01-30 16:44:11.578665,0
9516,2399,price_drop,2026-01-30 16:45:49.804674,0
9517,2685,promo,2026-01-30 16:41:09.806116,1
9518,2436,price_drop,2026-01-30 16:37:52.409787,0
9519,3371,new_message,2026-01-30 16:41:58.886321,1
9520,865,price_drop,2026-01-30 16:44:06.206765,1
9521,3321,reactivation,2026-01-30 16:39:20.654555,0
9522,1603,reactivation,2026-01-30 16:35:46.547885,0
9523,4436,reactivation,2026-01-30 16:41:37.775561,0
9524,4483,reactivation,2026-01-30 16:37:45.438400,1
9525,803,reactivation,2026-01-30 16:39:35.169919,1
9526,3833,reactivation,2026-01-30 16:46:32.423372,0
9527,2548,new_message,2026-01-30 16:41:22.441325,0
9528,4163,reactivation,2026-01-30 16:44:21.529383,0
9529,4046,price_drop,2026-01-30 16:41:03.922077,1
9530,1462,new_message,2026-01-30 16:44:41.752510,0
9531,3036,new_message,2026-01-30 16:46:15.962751,0
9532,2609,reactivation,2026-01-30 16:42:58.853848,0
9533,2946,promo,2026-01-30 16:40:35.821045,1
9534,2169,reactivation,2026-01-30 16:43:53.521892,0
9535,2569,new_message,2026-01-30 16:46:31.705037,0
9536,3312,reactivation,2026-01-30 16:40:53.615288,0
9537,3107,price_drop,2026-01-30 16:44:56.825884,0
9538,299,promo,2026-01-30 16:41:37.147005,1
9539,1627,new_message,2026-01-30 16:39:19.422005,0
9540,80,reactivation,2026-01-30 16:46:42.780520,0
9541,3719,reactivation,2026-01-30 16:40:41.983759,0
9542,4829,price_drop,2026-01-30 16:39:49.045434,0
9543,3240,reactivation,2026-01-30 16:42:44.644118,0
9544,1883,price_drop,2026-01-30 16:42:33.569731,0
9545,1147,price_drop,2026-01-30 16:36:26.673544,0
9546,4981,reactivation,2026-01-30 16:41:54.325008,1
9547,1322,promo,2026-01-30 16:46:18.241565,0
9548,2006,promo,2026-01-30 16:45:33.854300,0
9549,3388,promo,2026-01-30 16:39:43.125154,0
9550,1905,new_message,2026-01-30 16:46:23.338850,0
9551,971,new_message,2026-01-30 16:36:46.782666,0
9552,3992,new_message,2026-01-30 16:42:01.581990,1
9553,208,new_message,2026-01-30 16:39:23.568975,1
9554,2842,price_drop,2026-01-30 16:41:14.053447,1
9555,3452,reactivation,2026-01-30 16:40:01.572469,0
9556,4048,promo,2026-01-30 16:38:26.756501,1
9557,4070,promo,2026-01-30 16:34:55.897210,1
9558,3167,new_message,2026-01-30 16:40:39.636163,1
9559,424,reactivation,2026-01-30 16:41:23.347347,1
9560,1913,price_drop,2026-01-30 16:35:30.372103,0
9561,1060,price_drop,2026-01-30 16:41:56.459121,0
9562,3011,new_message,2026-01-30 16:35:18.584348,1
9563,4504,new_message,2026-01-30 16:43:20.565061,0
9564,2998,reactivation,2026-01-30 16:35:06.162488,0
9565,23,new_message,2026-01-30 16:37:01.768686,0
9566,407,new_message,2026-01-30 16:41:31.756984,1
9567,3277,reactivation,2026-01-30 16:43:05.648340,0
9568,1306,reactivation,2026-01-30 16:40:55.488740,1
9569,536,reactivation,2026-01-30 16:37:31.817205,1
9570,981,reactivation,2026-01-30 16:37:10.521969,1
9571,2470,promo,2026-01-30 16:42:34.221622,0
9572,903,promo,2026-01-30 16:44:24.538623,0
9573,3440,price_drop,2026-01-30 16:44:41.197739,0
9574,2472,new_message,2026-01-30 16:42:36.010961,0
9575,1590,new_message,2026-01-30 16:42:42.954403,1
9576,755,new_message,2026-01-30 16:43:15.902404,1
9577,1125,promo,2026-01-30 16:35:51.405720,1
9578,945,promo,2026-01-30 16:39:56.264058,0
9579,2321,new_message,2026-01-30 16:43:58.949578,0
9580,2602,price_drop,2026-01-30 16:40:34.520838,0
9581,3688,price_drop,2026-01-30 16:44:58.389944,0
9582,1889,new_message,2026-01-30 16:46:21.052381,0
9583,3139,reactivation,2026-01-30 16:43:59.245411,0
9584,4748,reactivation,2026-01-30 16:36:24.615524,0
9585,2551,promo,2026-01-30 16:39:44.654405,0
9586,1321,price_drop,2026-01-30 16:41:58.671392,0
9587,1426,promo,2026-01-30 16:35:49.968095,1
9588,1314,new_message,2026-01-30 16:37:48.050486,0
9589,4122,price_drop,2026-01-30 16:36:31.090986,1
9590,4017,price_drop,2026-01-30 16:38:10.464710,1
9591,545,new_message,2026-01-30 16:40:45.424866,0
9592,365,price_drop,2026-01-30 16:38:55.268994,0
9593,15,price_drop,2026-01-30 16:36:48.374421,0
9594,4663,reactivation,2026-01-30 16:38:57.925601,1
9595,2862,promo,2026-01-30 16:43:08.694303,0
9596,4476,price_drop,2026-01-30 16:38:26.805832,1
9597,4981,promo,2026-01-30 16:37:31.979338,0
9598,3933,reactivation,2026-01-30 16:41:15.860437,1
9599,1799,price_drop,2026-01-30 16:37:09.556748,0
9600,3775,reactivation,2026-01-30 16:44:52.771795,1
9601,837,new_message,2026-01-30 16:45:07.622648,0
9602,1251,promo,2026-01-30 16:36:31.739334,1
9603,652,price_drop,2026-01-30 16:36:49.302272,1
9604,3251,reactivation,2026-01-30 16:35:40.100716,0
9605,501,new_message,2026-01-30 16:40:35.971910,0
9606,3822,promo,2026-01-30 16:35:30.538785,0
9607,3350,promo,2026-01-30 16:39:00.464981,0
9608,1305,price_drop,2026-01-30 16:45:52.952593,1
9609,1668,price_drop,2026-01-30 16:40:07.322484,1
9610,1792,reactivation,2026-01-30 16:38:48.959986,0
9611,4254,promo,2026-01-30 16:43:35.077310,0
9612,1857,promo,2026-01-30 16:34:54.666592,0
9613,1768,price_drop,2026-01-30 16:40:36.683907,0
9614,1286,new_message,2026-01-30 16:41:34.996487,1
9615,3222,promo,2026-01-30 16:45:22.282501,1
9616,4950,new_message,2026-01-30 16:38:04.208893,0
9617,121,reactivation,2026-01-30 16:36:43.303661,1
9618,3507,price_drop,2026-01-30 16:39:20.795064,0
9619,3111,new_message,2026-01-30 16:36:20.989532,1
9620,1340,new_message,2026-01-30 16:45:12.131145,0
9621,325,price_drop,2026-01-30 16:40:04.958050,0
9622,1340,promo,2026-01-30 16:40:14.475561,0
9623,344,reactivation,2026-01-30 16:39:13.494185,1
9624,4550,reactivation,2026-01-30 16:46:00.704312,0
9625,2633,new_message,2026-01-30 16:36:32.221737,0
9626,1399,reactivation,2026-01-30 16:44:07.143103,0
9627,784,new_message,2026-01-30 16:44:04.024516,0
9628,4163,promo,2026-01-30 16:39:26.049159,0
9629,4935,new_message,2026-01-30 16:40:23.506696,0
9630,2142,promo,2026-01-30 16:35:32.699558,0
9631,676,promo,2026-01-30 16:39:47.369636,1
9632,2173,reactivation,2026-01-30 16:45:56.737681,1
9633,3292,reactivation,2026-01-30 16:39:27.087561,0
9634,3549,reactivation,2026-01-30 16:36:05.265371,0
9635,4210,promo,2026-01-30 16:36:00.719714,0
9636,1931,price_drop,2026-01-30 16:38:01.425792,0
9637,1642,reactivation,2026-01-30 16:45:31.902715,0
9638,1324,promo,2026-01-30 16:44:55.642874,1
9639,1943,new_message,2026-01-30 16:36:26.546959,1
9640,3424,price_drop,2026-01-30 16:35:51.352917,1
9641,840,reactivation,2026-01-30 16:43:58.944971,0
9642,1540,new_message,2026-01-30 16:45:39.302072,1
9643,840,price_drop,2026-01-30 16:42:53.630913,0
9644,327,new_message,2026-01-30 16:36:03.170749,0
9645,2717,reactivation,2026-01-30 16:45:33.118985,0
9646,1108,reactivation,2026-01-30 16:39:06.733519,0
9647,836,promo,2026-01-30 16:39:43.505481,0
9648,1539,price_drop,2026-01-30 16:39:34.741511,1
9649,3872,new_message,2026-01-30 16:37:04.047369,0
9650,994,reactivation,2026-01-30 16:35:07.655796,0
9651,4196,new_message,2026-01-30 16:44:37.579239,0
9652,583,price_drop,2026-01-30 16:45:11.294638,0
9653,1727,new_message,2026-01-30 16:44:04.197290,0
9654,2719,price_drop,2026-01-30 16:42:14.967067,0
9655,4924,new_message,2026-01-30 16:43:35.364654,0
9656,15,new_message,2026-01-30 16:45:39.190357,0
9657,3717,new_message,2026-01-30 16:37:53.903419,0
9658,1509,new_message,2026-01-30 16:43:45.116442,0
9659,4490,promo,2026-01-30 16:39:04.607508,0
9660,932,promo,2026-01-30 16:39:53.705518,0
9661,2319,new_message,2026-01-30 16:42:52.501156,1
9662,2570,new_message,2026-01-30 16:45:24.130140,1
9663,3422,new_message,2026-01-30 16:45:02.125150,0
9664,4616,price_drop,2026-01-30 16:37:55.897950,0
9665,4332,promo,2026-01-30 16:40:26.265053,0
9666,2446,promo,2026-01-30 16:44:49.848301,0
9667,958,price_drop,2026-01-30 16:45:14.092630,1
9668,1591,reactivation,2026-01-30 16:36:18.683348,0
9669,363,new_message,2026-01-30 16:46:25.333741,0
9670,988,reactivation,2026-01-30 16:43:57.361129,1
9671,4321,reactivation,2026-01-30 16:42:37.705100,0
9672,93,new_message,2026-01-30 16:35:45.054678,1
9673,3956,promo,2026-01-30 16:41:12.801760,0
9674,2119,reactivation,2026-01-30 16:40:25.101958,0
9675,3024,reactivation,2026-01-30 16:40:39.444159,1
9676,262,promo,2026-01-30 16:35:00.509123,0
9677,670,new_message,2026-01-30 16:44:30.191550,0
9678,2033,price_drop,2026-01-30 16:38:05.730126,0
9679,3599,price_drop,2026-01-30 16:38:11.075897,0
9680,4696,new_message,2026-01-30 16:39:58.813055,0
9681,576,reactivation,2026-01-30 16:46:05.007312,0
9682,3770,promo,2026-01-30 16:46:43.653325,0
9683,167,new_message,2026-01-30 16:43:07.926969,0
9684,2594,reactivation,2026-01-30 16:37:30.084431,0
9685,1251,promo,2026-01-30 16:39:39.666353,1
9686,422,promo,2026-01-30 16:43:40.428665,1
9687,225,price_drop,2026-01-30 16:36:12.266014,0
9688,1476,promo,2026-01-30 16:38:57.956334,1
9689,2672,price_drop,2026-01-30 16:38:13.893512,0
9690,1545,new_message,2026-01-30 16:35:29.071952,0
9691,3812,price_drop,2026-01-30 16:41:16.336203,0
9692,3074,promo,2026-01-30 16:37:21.446650,0
9693,3683,new_message,2026-01-30 16:36:57.819810,0
9694,601,price_drop,2026-01-30 16:43:08.847375,0
9695,4814,new_message,2026-01-30 16:39:07.717958,0
9696,3945,promo,2026-01-30 16:37:05.231987,0
9697,4063,new_message,2026-01-30 16:41:14.382116,0
9698,823,reactivation,2026-01-30 16:45:54.291642,0
9699,2417,new_message,2026-01-30 16:36:11.754870,0
9700,4192,promo,2026-01-30 16:42:51.314914,0
9701,4280,new_message,2026-01-30 16:36:18.182033,1
9702,4739,reactivation,2026-01-30 16:40:09.539248,1
9703,2357,reactivation,2026-01-30 16:37:46.422081,0
9704,4022,reactivation,2026-01-30 16:37:50.150860,0
9705,1972,price_drop,2026-01-30 16:37:32.518298,0
9706,580,promo,2026-01-30 16:42:15.371314,0
9707,2343,new_message,2026-01-30 16:44:07.057688,0
9708,2789,price_drop,2026-01-30 16:35:14.179418,0
9709,2689,new_message,2026-01-30 16:36:54.125003,0
9710,3423,promo,2026-01-30 16:46:30.791097,0
9711,4548,promo,2026-01-30 16:40:56.342698,0
9712,4023,price_drop,2026-01-30 16:41:27.513165,0
9713,4726,new_message,2026-01-30 16:39:57.059283,0
9714,2210,price_drop,2026-01-30 16:36:15.021786,0
9715,1811,promo,2026-01-30 16:37:49.178874,0
9716,2349,new_message,2026-01-30 16:42:18.210356,0
9717,3560,price_drop,2026-01-30 16:40:20.431850,0
9718,396,new_message,2026-01-30 16:36:00.695279,0
9719,1527,reactivation,2026-01-30 16:37:45.351824,1
9720,3693,reactivation,2026-01-30 16:40:43.910837,0
9721,304,new_message,2026-01-30 16:41:33.241115,0
9722,4824,price_drop,2026-01-30 16:43:45.701519,0
9723,3497,promo,2026-01-30 16:43:06.760713,0
9724,4156,reactivation,2026-01-30 16:37:49.205777,0
9725,2047,new_message,2026-01-30 16:35:22.030040,0
9726,2032,reactivation,2026-01-30 16:43:08.531114,1
9727,1049,reactivation,2026-01-30 16:35:11.863798,0
9728,445,price_drop,2026-01-30 16:36:28.256407,0
9729,1165,reactivation,2026-01-30 16:46:32.156131,0
9730,4420,reactivation,2026-01-30 16:36:40.448736,1
9731,2929,promo,2026-01-30 16:34:53.321628,1
9732,4071,reactivation,2026-01-30 16:38:55.954471,0
9733,3199,reactivation,2026-01-30 16:43:05.031678,1
9734,909,promo,2026-01-30 16:38:00.498805,1
9735,2350,price_drop,2026-01-30 16:35:51.202364,0
9736,2548,price_drop,2026-01-30 16:37:48.566243,0
9737,3611,price_drop,2026-01-30 16:41:12.341093,0
9738,2911,promo,2026-01-30 16:43:48.830350,1
9739,630,new_message,2026-01-30 16:41:19.451735,0
9740,3798,reactivation,2026-01-30 16:35:40.658561,0
9741,978,price_drop,2026-01-30 16:41:29.090190,1
9742,1667,price_drop,2026-01-30 16:37:36.162878,0
9743,4172,promo,2026-01-30 16:40:29.361300,1
9744,2249,new_message,2026-01-30 16:41:40.708918,1
